"V1","V2","V3","V4","V5","V6","V7","V8"
"16054","8","12","19","26","27","30","3"
"16055","6","9","16","18","26","27","9"
"16056","3","9","9","21","28","34","8"
"16057","7","12","16","18","26","28","11"
"16058","11","16","19","25","27","28","9"
"16059","5","11","16","22","25","30","9"
"16060","5","12","14","16","25","28","13"
"16061","4","5","7","12","22","26","14"
"16062","5","8","18","21","26","27","10"
"16063","4","7","14","20","28","29","9"
"16064","5","9","12","21","22","26","7"
"16065","7","10","16","21","25","26","9"
"16066","6","11","17","21","22","28","4"
"16067","4","7","12","14","20","26","10"
"16068","4","10","17","19","23","28","10"
"16069","4","8","16","22","28","33","9"
"16070","8","8","12","20","26","31","8"
"16071","6","7","12","20","23","29","10"
"16072","5","13","16","25","28","28","8"
"16073","4","9","12","22","23","29","4"
"16074","4","5","14","16","20","27","13"
"16075","9","13","19","25","29","31","7"
"16076","2","3","6","10","14","18","6"
"16077","2","3","8","16","17","23","12"
"16078","7","9","16","18","26","26","7"
"16079","7","10","14","16","23","29","4"
"16080","7","13","13","21","25","29","5"
"16081","8","13","14","19","26","31","6"
"16082","4","10","17","21","25","30","3"
"16083","5","13","17","18","19","25","10"
"16084","4","10","12","19","24","27","15"
"16085","3","6","16","18","20","28","7"
"16086","5","8","10","21","22","28","13"
"16087","5","7","11","21","25","30","7"
"16088","4","12","16","19","24","27","2"
"16089","11","15","18","21","21","27","16"
"16090","12","15","15","20","23","28","6"
"16091","0","11","13","24","27","28","11"
"16092","7","12","15","16","27","32","10"
"16093","4","5","6","13","17","30","9"
"16094","9","11","13","16","21","29","11"
"16095","3","9","15","23","29","30","9"
"16096","6","6","16","22","27","29","6"
"16097","5","6","10","17","20","30","4"
"16098","1","4","7","19","24","29","9"
"16099","6","12","14","20","23","26","8"
"16100","6","6","14","19","26","27","8"
"16101","6","11","15","17","19","27","7"
"16102","5","11","12","19","23","31","7"
"16103","10","13","16","20","21","30","13"
"16104","5","10","15","21","23","27","8"
"16105","3","10","17","20","26","27","3"
"16106","4","5","11","15","23","28","0"
"16107","6","12","16","17","27","32","12"
"16108","5","9","14","23","24","25","8"
"16109","0","10","11","18","28","30","3"
"16110","3","8","11","22","26","31","10"
"16111","6","9","17","21","24","25","7"
"16112","3","9","13","21","24","28","11"
"16113","6","9","19","20","22","29","8"
"16114","8","13","16","25","28","30","9"
"16115","5","6","12","16","22","25","9"
"16116","7","7","15","18","22","27","9"
"16117","4","6","10","13","20","30","11"
"16118","7","14","19","22","22","27","7"
"16119","6","11","17","19","23","27","9"
"16120","5","7","12","14","22","30","14"
"16121","2","8","11","19","20","24","11"
"16122","5","8","10","14","26","28","13"
"16123","3","8","13","19","23","28","8"
"16124","4","11","14","18","27","30","3"
"16125","6","7","14","18","21","26","10"
"16126","1","9","10","12","21","28","4"
"16127","3","3","11","23","25","28","10"
"16128","8","12","17","22","26","28","7"
"16129","6","12","18","21","27","30","9"
"16130","1","8","14","19","24","24","11"
"16131","6","7","19","24","27","27","11"
"16132","8","11","12","18","25","31","6"
"16133","8","11","15","17","22","25","10"
"16134","5","10","15","18","20","26","5"
"16135","6","7","9","12","24","27","7"
"16136","5","10","12","20","27","30","6"
"16137","3","3","8","17","27","32","11"
"16138","4","13","19","21","25","26","6"
"16139","2","9","16","18","25","30","9"
"16140","6","12","16","23","27","30","7"
"16141","6","15","19","23","28","30","12"
"16142","9","13","20","20","22","31","8"
"16143","6","12","15","16","23","26","7"
"16144","7","10","18","20","25","30","5"
"16145","3","13","16","21","23","29","8"
"16146","6","9","16","23","27","28","6"
"16147","5","14","18","21","26","30","9"
"16148","7","12","17","25","26","27","9"
"16149","2","9","15","19","26","32","6"
"16150","7","8","18","23","23","29","12"
"16151","11","13","17","24","27","28","1"
"16152","7","10","16","16","21","28","11"
"16153","5","6","21","24","25","32","4"
"16154","6","10","13","23","27","29","13"
"17002","6","9","17","18","23","27","4"
"17003","0","3","10","19","27","31","8"
"17004","6","10","16","20","24","26","10"
"17005","10","16","17","19","21","27","12"
"17006","2","4","9","17","22","27","13"
"17007","3","6","17","17","26","29","7"
"17008","5","9","18","25","26","29","9"
"17009","4","9","22","23","31","32","11"
"17010","3","4","9","17","24","28","2"
"17011","10","13","17","22","25","27","13"
"17012","9","14","17","24","28","32","10"
"17013","7","12","16","22","27","27","8"
"17014","11","13","21","24","25","32","8"
"17015","9","9","19","25","25","26","10"
"17016","5","10","13","15","19","25","10"
"17017","1","1","5","16","20","23","6"
"17018","4","11","15","20","25","26","11"
"17019","2","7","7","10","23","33","8"
"17020","4","6","9","11","19","19","9"
"17021","5","7","11","20","25","30","8"
"17022","1","7","14","19","19","30","8"
"17023","4","8","16","21","25","28","13"
"17024","3","9","10","22","23","28","11"
"17025","6","9","18","24","25","31","7"
"17026","6","9","10","13","20","27","7"
"17027","3","5","13","20","23","25","8"
"17028","12","14","20","22","23","26","5"
"17029","1","7","12","20","24","31","5"
"17030","6","11","15","22","25","28","12"
"17031","0","1","10","16","24","29","9"
"17032","2","7","14","19","27","30","6"
"17033","4","9","19","24","27","27","11"
"17034","7","9","14","19","29","32","13"
"17035","8","14","14","15","16","30","15"
"17036","7","9","12","15","20","30","10"
"17037","6","6","17","20","21","30","12"
"17038","9","12","17","18","26","30","7"
"17039","4","7","8","16","25","29","8"
"17040","7","13","17","18","22","25","10"
"17041","10","13","16","20","21","32","12"
"17042","5","7","12","18","22","32","6"
"17043","3","9","10","20","27","28","12"
"17044","6","12","19","21","27","30","8"
"17045","7","11","15","20","22","32","6"
"17046","6","11","15","21","23","31","9"
"17047","7","13","17","20","23","30","8"
"17048","4","8","9","16","24","29","3"
"17049","4","9","13","20","22","26","7"
"17050","4","7","8","16","27","30","7"
"17051","8","9","12","17","20","26","10"
"17052","3","7","13","19","20","30","13"
"17053","5","14","15","22","24","31","9"
"17054","5","9","17","18","24","27","9"
"17055","7","13","15","23","25","29","13"
"17056","3","7","8","16","25","27","13"
"17057","2","8","17","20","25","31","7"
"17058","5","13","17","19","25","27","9"
"17059","1","10","19","20","22","31","8"
"17060","4","10","12","19","20","32","9"
"17061","2","8","17","21","27","30","3"
"17062","7","8","11","16","20","21","13"
"17063","6","8","21","22","26","26","4"
"17064","6","9","13","14","20","23","9"
"17065","6","10","17","21","28","29","7"
"17066","1","4","9","12","18","27","7"
"17067","11","15","18","20","27","28","6"
"17068","7","7","12","20","23","30","8"
"17069","8","11","11","22","28","30","5"
"17070","7","8","17","21","24","32","11"
"17071","4","6","15","19","23","27","6"
"17072","6","10","18","21","25","32","6"
"17073","6","9","18","20","21","28","7"
"17074","4","8","8","12","19","25","8"
"17075","8","10","11","16","27","31","11"
"17076","5","12","16","18","26","26","7"
"17077","4","12","13","18","25","28","6"
"17078","5","12","17","19","22","31","11"
"17079","4","10","14","17","22","29","9"
"17080","7","9","10","12","22","28","5"
"17081","5","11","13","18","27","29","7"
"17082","7","12","14","18","23","27","9"
"17083","9","12","17","23","27","29","8"
"17084","9","12","15","23","23","30","11"
"17085","10","10","14","19","26","27","10"
"17086","3","4","11","21","26","30","7"
"17087","2","4","10","19","23","24","8"
"17088","8","10","16","18","21","28","7"
"17089","6","10","17","24","27","32","4"
"17090","3","10","11","16","24","29","8"
"17091","6","6","16","20","27","32","10"
"17092","5","6","13","21","24","28","8"
"17093","7","11","12","24","28","33","10"
"17094","10","13","15","22","29","30","4"
"17095","3","7","8","19","19","23","10"
"17096","4","8","17","22","24","30","6"
"17097","6","8","12","21","29","29","9"
"17098","4","11","15","20","22","29","9"
"17099","5","13","13","20","26","30","10"
"17100","5","9","20","20","24","29","10"
"17101","5","9","10","20","21","26","15"
"17102","1","6","16","21","28","30","5"
"17103","5","8","8","18","22","23","11"
"17104","5","14","20","24","28","30","9"
"17105","5","12","12","21","21","29","9"
"17106","1","12","18","22","27","35","11"
"17107","3","6","8","18","24","29","8"
"17108","1","5","9","13","21","27","5"
"17109","5","8","14","18","26","32","5"
"17110","1","12","12","18","20","30","11"
"17111","1","7","9","14","21","26","10"
"17112","5","11","12","21","25","28","6"
"17113","3","7","16","16","27","33","4"
"17114","8","13","16","21","22","29","13"
"17115","4","8","10","20","29","32","10"
"17116","4","9","10","15","23","28","12"
"17117","1","7","11","13","23","30","9"
"17118","8","16","18","21","25","28","12"
"17119","4","7","18","19","19","28","8"
"17120","7","12","13","21","21","26","9"
"17121","4","9","10","22","30","30","12"
"17122","8","10","14","21","25","28","7"
"17123","1","5","9","18","29","30","9"
"17124","3","10","12","18","26","30","11"
"17125","7","17","19","21","28","30","11"
"17126","2","8","17","22","23","31","9"
"17127","8","11","15","17","21","30","9"
"17128","4","8","17","20","23","34","11"
"17129","6","10","19","20","27","30","5"
"17130","5","6","14","20","29","29","13"
"17131","8","13","14","18","22","26","7"
"17132","4","8","18","27","29","33","7"
"17133","2","3","12","21","23","29","10"
"17134","9","12","13","19","24","29","4"
"17135","6","8","16","18","25","29","8"
"17136","4","9","19","19","24","29","6"
"17137","3","8","14","20","25","30","10"
"17138","2","13","15","16","22","26","4"
"17139","9","11","17","23","24","29","10"
"17140","4","8","9","20","29","31","10"
"17141","6","12","14","19","28","29","7"
"17142","5","9","21","22","23","30","8"
"17143","3","7","16","20","22","28","6"
"17144","2","3","10","19","23","30","5"
"17145","9","10","18","22","24","29","10"
"17146","7","12","13","21","22","25","12"
"17147","3","6","14","19","24","29","8"
"17148","6","10","13","17","21","30","9"
"17149","3","11","12","18","22","28","10"
"17150","7","9","9","17","21","26","12"
"17151","-1","8","10","17","19","29","9"
"17152","6","6","15","24","26","28","10"
"17153","6","9","18","19","20","26","10"
"17154","6","11","13","18","23","27","9"
"17155","6","10","14","20","26","28","12"
"18002","4","10","14","14","25","27","14"
"18003","11","13","18","24","27","29","9"
"18004","2","11","17","27","27","30","13"
"18005","7","11","11","19","22","31","6"
"18006","5","9","15","19","23","24","11"
"18007","4","10","11","24","28","29","8"
"18008","10","17","18","22","25","31","9"
"18009","0","5","11","23","27","31","4"
"18010","7","11","16","17","25","25","11"
"18011","7","10","13","22","25","30","8"
"18012","3","7","13","23","24","32","5"
"18013","8","15","21","24","29","32","10"
"18014","5","7","9","15","16","22","10"
"18015","1","6","10","21","26","30","8"
"18016","5","7","12","17","20","31","9"
"18017","6","9","16","25","27","32","3"
"18018","4","9","18","19","22","32","8"
"18019","6","14","20","22","25","28","4"
"18020","11","11","18","19","22","29","8"
"18021","4","16","16","19","25","29","6"
"18022","7","10","13","18","31","31","12"
"18023","3","9","18","25","25","30","11"
"18024","2","8","13","18","22","28","11"
"18025","4","8","12","18","24","27","12"
"18026","6","15","22","24","29","32","6"
"18027","8","9","17","17","20","25","13"
"18028","3","4","8","23","28","29","10"
"18029","4","5","9","17","28","30","7"
"18030","5","10","11","24","25","27","12"
"18031","7","14","16","25","28","30","9"
"18032","5","14","21","25","30","33","10"
"18033","7","14","14","18","27","30","10"
"18034","5","9","13","19","20","30","6"
"18035","5","7","8","19","19","29","10"
"18036","4","11","17","26","26","28","8"
"18037","6","8","15","21","23","30","7"
"18038","5","10","11","21","24","32","13"
"18039","6","10","16","18","24","28","7"
"18040","3","12","20","24","25","31","13"
"18041","5","10","13","20","21","30","8"
"18042","4","11","12","16","26","28","6"
"18043","3","6","15","17","24","25","8"
"18044","7","9","12","18","24","27","8"
"18045","6","14","18","25","30","32","7"
"18046","6","9","14","18","23","31","6"
"18047","5","9","10","13","20","29","4"
"18048","4","12","20","24","30","32","12"
"18049","1","5","12","18","22","27","10"
"18050","6","10","19","20","23","29","5"
"18051","7","15","16","25","27","31","10"
"18052","4","8","17","19","27","30","7"
"18053","4","8","17","21","24","29","10"
"18054","6","6","12","21","22","26","8"
"18055","2","6","9","15","23","31","12"
"18056","8","10","13","17","22","28","10"
"18057","3","13","15","21","22","25","15"
"18058","3","8","10","17","28","29","11"
"18059","6","12","19","26","26","31","11"
"18060","5","11","14","18","19","23","6"
"18061","1","8","16","18","26","28","8"
"18062","4","8","14","19","22","29","11"
"18063","4","9","19","22","27","30","2"
"18064","6","10","10","15","22","25","5"
"18065","4","7","11","18","24","28","5"
"18066","2","6","17","21","27","29","10"
"18067","2","2","13","14","22","27","11"
"18068","6","9","11","14","25","27","11"
"18069","5","12","15","24","27","30","6"
"18070","5","9","17","23","25","31","4"
"18071","2","8","11","17","17","32","9"
"18072","8","11","16","21","25","32","7"
"18073","4","10","10","18","23","26","7"
"18074","3","9","15","20","29","30","2"
"18075","4","9","11","19","23","26","9"
"18076","3","5","12","18","21","29","5"
"18077","3","7","12","17","22","30","12"
"18078","7","9","12","20","22","29","5"
"18079","1","7","10","16","20","29","2"
"18080","3","8","12","16","17","24","5"
"18081","5","10","17","21","26","30","10"
"18082","5","9","14","20","26","31","11"
"18083","5","10","10","20","23","33","8"
"18084","2","7","12","14","19","28","11"
"18085","5","10","11","18","21","24","6"
"18086","5","9","14","20","28","29","4"
"18087","9","10","14","18","21","28","10"
"18088","0","10","17","22","27","29","7"
"18089","4","8","11","19","20","31","14"
"18090","8","9","20","24","31","32","11"
"18091","7","10","13","17","24","29","9"
"18092","2","4","17","18","22","28","12"
"18093","9","13","19","22","25","29","9"
"18094","6","10","15","17","24","29","10"
"18095","7","9","10","19","27","28","7"
"18096","5","10","11","17","24","29","8"
"18097","5","8","10","20","23","26","9"
"18098","4","7","14","15","27","29","4"
"18099","3","13","14","20","24","27","12"
"18100","9","11","15","19","23","32","12"
"18101","5","9","15","19","27","30","9"
"18102","6","8","11","18","21","30","9"
"18103","5","9","16","24","27","31","7"
"18104","7","11","19","20","26","30","7"
"18105","5","6","11","16","21","27","5"
"18106","5","7","10","21","25","28","7"
"18107","3","9","13","20","28","29","11"
"18108","5","9","17","17","20","27","7"
"18109","5","11","18","18","26","29","10"
"18110","3","5","16","19","28","31","4"
"18111","6","11","17","24","29","33","2"
"18112","5","11","14","17","23","31","5"
"18113","5","16","18","24","29","31","10"
"18114","7","8","10","15","20","29","6"
"18115","5","12","19","22","26","28","10"
"18116","7","13","16","17","22","27","11"
"18117","2","7","8","16","21","27","11"
"18118","0","7","9","12","16","24","13"
"18119","5","9","13","15","27","28","7"
"18120","4","7","12","17","20","30","7"
"18121","3","12","19","25","26","30","11"
"18122","8","10","14","23","26","29","7"
"18123","4","12","15","18","23","29","10"
"18124","5","10","15","19","25","28","5"
"18125","5","12","16","21","26","31","6"
"18126","4","8","13","18","24","30","6"
"18127","4","9","16","24","25","31","10"
"18128","5","9","10","16","22","27","6"
"18129","6","12","12","20","21","25","7"
"18130","7","12","18","24","26","30","7"
"18131","4","10","11","22","25","33","6"
"18132","6","15","16","21","27","31","11"
"18133","4","9","15","26","27","31","10"
"18134","4","9","9","18","26","29","7"
"18135","5","9","17","21","23","27","6"
"18136","9","10","16","17","24","27","11"
"18137","5","14","23","24","29","33","7"
"18138","2","7","10","15","26","27","9"
"18139","2","6","14","15","27","29","11"
"18140","2","8","11","17","26","33","4"
"18141","8","10","12","16","22","27","4"
"18142","5","9","13","20","20","26","7"
"18143","3","14","16","23","25","28","4"
"18144","2","6","13","16","28","33","7"
"18145","2","7","12","24","24","30","10"
"18146","0","10","14","17","20","27","9"
"18147","4","7","12","20","22","31","6"
"18148","3","14","17","24","27","31","8"
"18149","1","7","18","20","22","31","13"
"18150","6","12","13","18","19","27","6"
"18151","3","11","15","18","28","30","8"
"18152","6","11","17","19","26","31","9"
"18153","6","7","11","12","23","26","8"
"18154","5","13","13","20","23","26","6"
"19002","5","8","15","23","24","27","6"
"19003","6","9","12","23","29","30","6"
"19004","4","6","13","16","21","24","10"
"19005","3","11","16","22","24","27","8"
"19006","7","11","17","19","26","32","8"
"19007","10","15","18","23","27","32","6"
"19008","2","8","18","20","24","30","7"
"19009","10","12","15","18","23","27","12"
"19010","4","8","9","15","23","27","11"
"19011","3","9","12","20","23","27","12"
"19012","4","8","15","21","28","30","9"
"19013","7","8","10","22","23","26","6"
"19014","5","8","14","16","18","27","11"
"19015","8","13","18","22","25","30","6"
"19016","5","10","11","18","23","29","8"
"19017","6","12","14","18","27","28","9"
"19018","6","10","17","17","24","26","11"
"19019","2","7","10","19","21","27","8"
"19020","4","10","20","24","26","29","12"
"19021","3","8","14","21","27","29","8"
"19022","4","8","15","21","27","31","7"
"19023","6","16","24","26","27","28","6"
"19024","9","11","18","19","23","30","7"
"19025","5","7","12","17","24","31","10"
"19026","9","11","14","15","24","28","11"
"19027","10","12","17","23","23","32","5"
"19028","5","9","14","18","27","28","9"
"19029","3","5","9","17","24","28","3"
"19030","9","9","15","20","24","27","7"
"19031","4","9","20","23","29","31","8"
"19032","7","9","14","21","27","31","4"
"19033","2","6","17","21","26","31","9"
"19034","5","8","16","20","25","28","6"
"19035","2","8","13","19","25","29","13"
"19036","3","7","12","16","26","30","11"
"19037","4","7","14","22","26","28","8"
"19038","3","6","7","13","21","26","5"
"19039","6","8","14","20","28","33","5"
"19040","9","16","17","22","24","33","7"
"19041","0","10","18","22","29","31","11"
"19042","3","15","16","22","25","32","12"
"19043","6","9","13","16","21","27","5"
"19044","4","9","15","24","27","29","7"
"19045","4","11","15","22","27","27","10"
"19046","6","12","16","22","22","29","8"
"19047","8","10","15","22","24","30","9"
"19048","5","7","10","12","20","28","9"
"19049","5","6","12","16","22","30","8"
"19050","5","12","12","19","24","28","12"
"19051","7","7","14","18","23","30","11"
"19052","9","16","18","19","20","28","7"
"19053","2","8","11","17","30","33","11"
"19054","1","9","12","18","21","28","9"
"19055","7","11","18","19","27","32","10"
"19056","2","7","13","19","22","29","8"
"19057","3","5","9","15","21","29","11"
"19058","1","11","12","19","22","23","13"
"19059","4","17","19","20","21","26","7"
"19060","5","9","12","18","25","31","10"
"19061","4","11","19","25","27","29","11"
"19062","2","10","17","23","25","31","7"
"19063","5","8","16","20","25","30","6"
"19064","7","10","11","16","25","28","9"
"19065","7","10","14","15","15","27","12"
"19066","3","4","8","12","19","22","9"
"19067","3","7","15","18","19","29","7"
"19068","4","10","14","19","29","31","7"
"19069","5","14","19","20","27","28","11"
"19070","5","6","11","16","18","23","11"
"19071","8","13","16","16","25","28","9"
"19072","6","10","11","13","25","32","12"
"19073","4","12","20","26","29","30","11"
"19074","4","12","13","26","26","29","8"
"19075","6","16","20","21","22","26","14"
"19076","6","12","12","17","17","31","13"
"19077","6","9","18","20","23","29","10"
"19078","2","11","15","22","23","29","15"
"19079","6","11","14","20","25","28","6"
"19080","7","14","21","22","23","28","14"
"19081","5","7","15","17","25","28","7"
"19082","3","9","18","21","30","30","8"
"19083","3","8","12","14","20","26","4"
"19084","4","7","10","14","18","28","8"
"19085","6","12","16","25","30","33","8"
"19086","6","8","14","20","26","31","7"
"19087","6","9","14","19","20","26","10"
"19088","9","15","17","19","27","30","15"
"19089","5","6","14","17","26","29","9"
"19090","6","10","12","18","20","26","12"
"19091","6","9","17","19","25","29","9"
"19092","1","5","10","14","18","23","6"
"19093","7","10","13","18","21","26","11"
"19094","9","13","24","24","26","27","2"
"19095","6","8","11","13","24","28","4"
"19096","5","8","13","19","25","30","7"
"19097","3","6","9","17","20","24","9"
"19098","6","12","16","19","23","27","12"
"19099","4","8","14","19","24","28","15"
"19100","5","9","11","19","23","28","9"
"19101","4","7","15","22","25","28","14"
"19102","10","13","18","22","23","29","11"
"19103","5","6","12","16","28","29","9"
"19104","6","9","14","16","23","26","11"
"19105","3","14","14","24","27","28","5"
"19106","8","8","19","28","29","33","9"
"19107","3","11","12","21","26","31","8"
"19108","7","13","14","16","21","29","15"
"19109","5","10","17","17","23","31","7"
"19110","3","9","13","18","26","32","12"
"19111","4","12","14","16","22","26","10"
"19112","7","14","15","20","26","28","8"
"19113","3","11","12","19","24","25","11"
"19114","7","10","13","18","21","30","13"
"19115","7","12","21","23","26","27","11"
"19116","1","11","12","20","25","27","9"
"19117","7","13","15","19","25","26","12"
"19118","3","10","16","17","21","31","9"
"19119","6","11","12","23","26","31","6"
"19120","4","9","18","22","22","30","12"
"19121","3","10","13","14","21","29","6"
"19122","4","9","14","18","26","28","8"
"19123","1","5","12","17","18","27","5"
"19124","4","6","15","23","26","29","7"
"19125","3","5","11","14","23","30","12"
"19126","6","11","17","21","27","28","8"
"19127","10","10","22","22","23","28","11"
"19128","2","5","11","21","26","30","11"
"19129","9","10","17","21","24","29","15"
"19130","6","13","16","22","29","33","14"
"19131","8","11","16","25","25","28","11"
"19132","6","13","18","23","25","30","15"
"19133","6","10","16","20","23","31","9"
"19134","1","9","15","15","17","26","7"
"19135","5","7","8","15","24","25","11"
"19136","3","4","10","17","24","26","11"
"19137","3","5","18","22","24","32","12"
"19138","3","12","16","17","20","28","8"
"19139","7","10","16","18","25","31","7"
"19140","7","8","13","18","30","32","8"
"19141","5","10","13","17","24","27","8"
"19142","5","11","14","20","25","27","7"
"19143","6","17","18","21","23","33","4"
"19144","5","9","10","15","19","35","10"
"19145","3","7","15","21","22","31","9"
"19146","1","8","10","18","20","30","12"
"19147","4","8","12","18","22","27","9"
"19148","4","6","17","23","29","33","4"
"19149","2","11","16","17","24","28","11"
"19150","3","11","15","20","22","28","6"
"19151","8","11","15","21","25","29","4"
"19152","3","8","12","14","22","27","9"
"20002","10","13","17","19","24","29","9"
"20003","6","11","20","24","25","32","13"
"20004","9","13","16","22","27","30","8"
"20005","9","10","13","20","21","25","8"
"20006","7","7","9","17","22","31","11"
"20007","1","9","16","21","28","30","15"
"20008","3","9","13","24","25","30","8"
"20009","3","8","14","17","22","29","13"
"20010","4","5","10","12","19","30","9"
"20011","2","8","15","23","27","31","9"
"20012","4","9","15","16","21","24","6"
"20013","7","12","15","24","30","33","10"
"20014","8","8","13","19","27","29","13"
"20015","6","7","8","16","21","30","6"
"20016","3","9","17","25","26","31","12"
"20017","3","5","12","21","30","33","11"
"20018","4","5","14","19","25","28","8"
"20019","1","13","14","20","25","30","10"
"20020","6","10","16","19","22","27","7"
"20021","10","13","19","24","26","30","10"
"20022","5","12","13","18","24","29","7"
"20023","4","9","13","13","24","30","8"
"20024","4","10","15","22","26","27","8"
"20025","9","10","15","23","27","30","7"
"20026","7","8","13","19","19","27","1"
"20027","8","8","15","23","25","30","9"
"20028","4","10","13","18","21","27","9"
"20029","7","7","15","24","24","32","4"
"20030","3","7","12","15","20","23","8"
"20031","8","13","17","24","27","33","5"
"20032","1","10","11","21","26","29","10"
"20033","10","14","21","23","27","30","4"
"20034","2","7","10","18","21","26","8"
"20035","7","8","16","20","28","29","8"
"20036","7","12","19","20","28","28","12"
"20037","6","11","18","18","23","27","5"
"20038","6","7","8","17","23","27","6"
"20039","6","9","17","24","24","29","4"
"20040","5","6","9","18","23","30","10"
"20041","5","16","27","27","27","32","5"
"20042","5","7","10","17","18","29","7"
"20043","5","7","17","20","27","30","7"
"20044","6","8","18","22","27","32","6"
"20045","5","5","15","21","24","26","8"
"20046","5","9","14","17","22","30","11"
"20047","6","10","19","22","25","27","10"
"20048","6","8","11","24","25","30","6"
"20049","1","6","12","19","26","32","3"
"20050","5","12","14","20","23","31","9"
"20051","0","4","7","15","15","26","9"
"20052","7","10","12","13","22","25","6"
"20053","2","13","14","21","25","25","11"
"20054","8","9","9","12","14","28","15"
"20055","6","7","8","18","25","25","12"
"20056","2","6","13","21","29","30","7"
"20057","5","11","11","18","24","30","6"
"20058","8","14","17","19","21","29","9"
"20059","3","8","14","20","25","28","6"
"20060","8","11","14","14","17","29","5"
"20061","4","8","11","24","27","31","6"
"20062","3","10","17","25","29","30","4"
"20063","4","12","19","21","27","28","13"
"20064","8","8","11","17","25","29","8"
"20065","5","7","12","17","18","29","10"
"20066","10","12","16","20","24","31","11"
"20067","2","7","20","20","21","30","7"
"20068","3","4","11","11","20","25","9"
"20069","5","14","16","21","28","30","6"
"20070","4","8","9","16","22","26","11"
"20071","3","7","12","21","24","29","5"
"20072","6","10","17","23","24","31","3"
"20073","3","10","19","19","25","27","11"
"20074","3","12","16","18","30","30","9"
"20075","3","7","7","13","16","24","5"
"20076","3","10","12","22","24","29","12"
"20077","4","9","15","17","21","30","8"
"20078","6","9","17","23","28","30","9"
"20079","-1","3","11","17","22","28","11"
"20080","5","9","11","16","18","28","6"
"20081","4","5","11","22","28","28","9"
"20082","5","12","19","21","28","30","12"
"20083","7","10","11","18","22","29","11"
"20084","7","8","16","18","22","30","8"
"20085","8","14","16","22","28","29","10"
"20086","3","12","15","25","27","31","12"
"20087","4","11","20","26","26","33","11"
"20088","8","9","12","21","23","30","11"
"20089","3","12","12","17","20","26","8"
"20090","5","10","11","22","26","28","9"
"20091","3","5","14","18","25","29","10"
"20092","9","13","13","20","27","29","3"
"20093","5","6","15","22","25","30","3"
"20094","7","11","21","26","29","31","13"
"20095","4","6","15","20","23","29","8"
"20096","6","11","13","14","18","23","11"
"20097","4","10","13","16","20","29","10"
"20098","6","11","20","20","21","27","7"
"20099","3","7","8","11","17","23","5"
"20100","0","2","15","16","20","27","13"
"20101","4","8","12","19","25","29","5"
"20102","8","11","12","22","24","32","9"
"20103","9","11","16","19","23","25","9"
"20104","4","11","13","19","27","28","9"
"20105","8","11","16","18","19","25","12"
"20106","2","12","13","22","22","29","4"
"20107","8","12","15","25","29","31","8"
"20108","6","10","18","19","22","29","12"
"20109","2","9","12","18","26","30","12"
"20110","8","13","17","22","29","35","12"
"20111","2","9","14","22","25","27","11"
"20112","4","6","10","14","17","22","11"
"20113","3","16","21","26","27","31","9"
"20114","4","7","10","16","17","25","11"
"20115","7","13","16","19","23","26","11"
"20116","2","7","11","18","22","31","3"
"20117","5","12","16","17","28","30","10"
"20118","5","10","15","21","26","32","7"
"20119","0","7","13","17","22","28","7"
"20120","13","16","18","21","26","31","6"
"20121","3","9","19","20","22","25","12"
"20122","4","12","14","21","23","29","9"
"20123","3","7","14","14","17","26","11"
