"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
13002,0,0,0,0,0,0,0
13003,0,0,0,1,1,0,0
13004,0,1,1,0,0,0,0
13005,0,0,1,0,0,0,0
13006,0,1,0,1,0,0,0
13007,0,0,0,0,0,1,0
13008,0,1,0,1,0,0,0
13009,1,1,0,0,0,0,0
13010,1,0,0,0,0,0,0
13011,0,0,0,0,0,0,1
13012,0,1,0,0,0,1,0
13013,0,0,1,0,0,1,0
13014,1,0,0,0,0,0,0
13015,1,0,0,0,0,0,0
13016,1,0,1,0,0,0,0
13017,0,0,0,0,0,0,1
13018,1,0,0,0,0,1,1
13019,0,0,1,1,1,0,0
13020,1,0,1,0,0,0,0
13021,0,0,0,0,0,0,1
13022,0,1,0,0,0,0,0
13023,0,0,0,1,1,0,0
13024,0,0,1,0,1,0,1
13025,0,0,0,0,0,0,0
13026,0,0,1,0,1,0,0
13027,0,0,1,0,0,0,0
13028,1,0,0,0,1,0,0
13029,0,0,0,0,0,0,0
13030,0,0,0,0,1,0,0
13031,0,0,0,0,0,0,0
13032,0,0,0,0,0,0,0
13033,1,0,0,0,0,0,0
13034,0,0,1,0,0,0,0
13035,0,0,0,0,0,0,0
13036,0,0,0,0,0,1,0
13037,0,0,0,0,0,1,0
13038,1,0,1,0,0,0,0
13039,0,0,1,0,0,1,0
13040,0,0,0,0,0,0,0
13041,0,0,1,0,1,0,0
13042,0,0,0,0,0,0,0
13043,0,0,0,0,0,0,0
13044,1,0,1,0,0,1,0
13045,0,0,0,0,0,0,0
13046,0,0,1,0,1,0,0
13047,0,1,0,1,0,1,0
13048,0,1,1,0,0,1,0
13049,0,0,0,0,0,0,0
13050,0,0,0,0,0,0,0
13051,0,0,1,0,0,0,0
13052,0,1,1,0,0,1,0
13053,0,0,0,0,0,0,0
13054,1,0,0,0,1,0,0
13055,1,0,0,0,0,1,0
13056,0,0,0,1,1,0,0
13057,0,0,0,0,1,0,0
13058,0,1,0,1,0,0,0
13059,0,0,0,0,0,0,0
13060,0,1,1,0,0,0,0
13061,0,1,1,0,0,0,0
13062,1,0,0,1,0,0,0
13063,0,0,0,0,0,0,0
13064,0,0,0,0,0,0,1
13065,0,0,0,0,0,0,0
13066,0,0,0,1,0,0,0
13067,0,0,1,0,0,1,0
13068,0,1,1,0,0,1,0
13069,0,0,0,0,0,0,0
13070,0,1,0,0,0,0,0
13071,0,0,0,0,1,0,0
13072,0,0,0,1,0,0,0
13073,0,1,1,0,0,0,0
13074,0,1,1,0,0,0,0
13075,0,0,0,0,0,0,0
13076,0,0,0,0,1,1,0
13077,0,0,0,0,0,0,0
13078,1,0,0,0,0,1,0
13079,0,1,1,0,1,0,0
13080,0,1,1,0,1,0,0
13081,1,0,0,0,0,0,0
13082,0,0,0,0,0,0,0
13083,0,0,1,0,0,0,0
13084,1,1,1,0,0,0,0
13085,0,1,1,0,0,0,0
13086,0,0,0,0,0,0,0
13087,0,0,0,0,1,0,0
13088,0,0,0,0,1,0,0
13089,0,1,0,0,0,0,0
13090,0,0,0,0,0,1,0
13091,0,0,0,0,1,0,0
13092,0,0,0,0,1,0,0
13093,0,1,0,0,0,0,0
13094,0,0,0,1,0,0,0
13095,0,0,0,0,0,0,0
13096,0,0,0,0,0,0,0
13097,0,0,0,0,0,0,0
13098,0,0,0,1,0,0,0
13099,0,0,0,1,0,1,0
13100,0,0,0,0,0,0,1
13101,1,1,0,1,0,0,0
13102,0,0,1,0,0,0,0
13103,0,0,0,0,0,0,0
13104,0,0,0,0,0,0,0
13105,0,0,0,0,1,1,0
13106,0,0,0,0,0,0,0
13107,0,0,0,1,0,0,1
13108,0,0,0,1,1,0,0
13109,0,1,0,0,0,0,0
13110,0,0,0,0,0,0,0
13111,0,0,0,0,0,0,0
13112,1,1,0,0,0,1,0
13113,1,0,1,0,0,0,0
13114,0,1,0,0,0,0,0
13115,0,1,1,0,0,0,0
13116,0,0,0,0,0,0,0
13117,0,0,1,0,0,1,0
13118,0,0,0,0,0,0,0
13119,0,0,0,0,1,0,0
13120,0,0,0,0,0,0,0
13121,0,0,0,0,1,0,0
13122,0,0,0,0,0,0,0
13123,0,0,1,0,0,0,0
13124,0,0,1,0,0,0,0
13125,0,1,0,0,0,1,0
13126,1,1,0,0,0,1,0
13127,0,0,0,0,1,0,0
13128,1,0,0,1,0,0,0
13129,0,0,0,0,0,0,0
13130,0,0,0,0,0,0,0
13131,0,0,1,0,0,0,0
13132,0,0,0,0,0,0,0
13133,0,1,0,0,0,0,0
13134,1,0,0,0,0,1,0
13135,0,0,0,0,0,1,0
13136,1,0,0,0,0,0,0
13137,0,0,1,0,0,0,0
13138,0,1,0,0,0,0,0
13139,0,1,0,0,1,0,0
13140,1,1,0,0,0,0,1
13141,0,0,0,0,0,0,0
13142,0,0,1,0,1,0,0
13143,0,1,1,0,0,0,0
13144,0,0,1,0,0,0,0
13145,0,0,0,0,0,0,0
13146,0,0,1,0,0,1,0
13147,0,0,1,0,0,0,1
13148,0,0,0,1,1,0,0
13149,1,0,0,1,0,0,0
13150,0,0,1,1,0,0,0
13151,0,0,0,0,0,0,0
13152,0,0,0,0,0,1,0
13153,0,0,0,0,0,1,0
13154,0,0,0,0,1,1,0
14002,0,0,0,0,0,1,0
14003,0,1,0,0,1,0,0
14004,0,0,0,0,1,0,0
14005,0,0,0,0,1,1,0
14006,0,0,0,0,0,0,0
14007,0,1,0,0,1,0,0
14008,0,0,1,0,0,0,0
14009,0,0,0,0,0,0,0
14010,0,1,0,1,0,0,1
14011,0,0,1,0,0,1,0
14012,1,0,0,0,1,1,1
14013,0,0,1,0,0,0,0
14014,1,0,0,0,0,0,0
14015,0,0,0,0,0,0,0
14016,0,0,0,0,0,0,0
14017,0,1,0,0,0,1,0
14018,0,0,0,1,0,0,0
14019,0,0,1,0,1,0,0
14020,0,0,0,0,0,0,0
14021,0,0,0,0,0,0,0
14022,0,1,0,0,0,0,0
14023,0,1,1,1,1,0,1
14024,0,0,0,0,0,0,0
14025,0,0,1,0,0,0,0
14026,0,0,0,0,0,0,0
14027,0,0,0,0,0,1,0
14028,0,1,0,1,1,1,0
14029,0,0,0,0,0,0,0
14030,0,0,0,0,1,1,1
14031,0,1,0,0,0,0,0
14032,0,0,0,1,0,0,0
14033,0,0,0,0,0,0,0
14034,0,0,0,0,0,0,0
14035,0,0,0,0,0,0,0
14036,0,0,0,0,1,0,0
14037,0,0,0,0,0,0,0
14038,0,0,0,0,0,0,0
14039,1,0,0,0,0,0,0
14040,0,1,1,0,0,0,0
14041,0,0,0,0,0,0,0
14042,0,1,1,0,1,0,0
14043,0,0,0,0,0,0,0
14044,0,0,0,0,0,1,0
14045,1,1,0,0,0,0,0
14046,0,0,0,0,0,0,0
14047,0,0,1,0,0,0,0
14048,0,0,0,1,0,0,0
14049,0,0,0,0,0,0,0
14050,0,0,0,0,0,1,0
14051,0,0,0,0,0,0,0
14052,0,0,1,1,0,1,0
14053,0,0,1,0,0,0,0
14054,0,0,0,0,1,0,0
14055,0,0,0,0,0,1,0
14056,0,0,0,0,0,0,0
14057,1,0,0,0,1,0,0
14058,1,0,1,0,0,0,0
14059,0,1,0,0,0,0,0
14060,1,0,0,0,0,0,0
14061,0,0,0,0,0,0,0
14062,0,0,0,0,1,0,0
14063,1,0,0,1,0,0,0
14064,0,0,0,0,0,1,0
14065,1,1,0,0,0,0,0
14066,0,0,0,0,0,0,0
14067,1,0,1,1,1,0,0
14068,0,0,0,0,1,0,0
14069,0,0,0,0,0,0,0
14070,0,1,0,0,0,1,0
14071,0,0,0,0,0,0,0
14072,0,1,0,0,0,0,0
14073,0,0,0,0,0,0,0
14074,1,0,1,0,0,0,0
14075,0,0,0,0,0,1,0
14076,0,0,0,0,0,0,0
14077,1,0,0,1,0,0,0
14078,0,0,0,0,0,0,0
14079,0,0,0,0,1,0,0
14080,0,0,0,0,0,0,0
14081,0,0,1,0,1,1,1
14082,0,0,0,0,0,0,0
14083,1,0,0,0,0,0,0
14084,1,0,0,0,0,0,0
14085,1,0,0,0,0,0,0
14086,0,1,1,0,0,0,0
14087,0,0,0,1,1,0,0
14088,1,0,0,1,0,1,0
14089,0,1,0,0,1,0,0
14090,0,0,0,1,0,1,0
14091,0,0,0,0,0,1,0
14092,1,0,0,0,0,0,0
14093,0,0,0,0,0,0,0
14094,0,0,0,1,0,1,0
14095,1,1,0,0,0,0,0
14096,0,0,0,0,0,0,0
14097,0,0,0,0,0,0,0
14098,0,0,0,0,0,0,0
14099,0,0,0,1,0,0,0
14100,1,0,1,0,0,0,0
14101,0,0,1,1,1,0,0
14102,0,0,0,0,0,1,0
14103,1,1,0,0,0,0,0
14104,0,0,0,0,0,1,0
14105,0,0,0,0,0,0,0
14106,0,0,1,1,0,0,0
14107,0,0,0,0,0,1,0
14108,1,0,0,0,0,0,0
14109,0,1,0,0,0,0,0
14110,0,1,0,0,0,0,0
14111,0,0,0,0,0,0,0
14112,0,0,0,0,0,0,0
14113,0,0,1,0,0,1,1
14114,1,0,0,0,1,0,0
14115,0,0,0,0,0,0,0
14116,0,1,1,0,0,0,0
14117,0,0,0,0,0,0,0
14118,0,0,1,0,1,1,0
14119,1,1,1,0,0,0,0
14120,1,0,0,1,0,0,0
14121,0,0,0,0,1,0,1
14122,0,1,1,1,0,0,0
14123,0,0,0,0,0,0,0
14124,0,0,0,0,0,1,0
14125,0,0,0,1,0,0,0
14126,0,0,0,0,0,0,0
14127,0,0,0,0,0,0,0
14128,0,1,0,0,1,1,0
14129,0,0,1,0,0,0,0
14130,0,0,0,0,0,0,0
14131,0,0,0,1,1,0,0
14132,0,0,0,0,0,1,0
14133,0,1,1,1,0,0,0
14134,0,0,0,0,0,1,0
14135,1,0,0,0,0,1,0
14136,0,0,0,0,1,1,1
14137,0,0,0,0,0,0,0
14138,0,0,0,0,0,0,0
14139,1,0,0,0,0,0,0
14140,0,0,1,0,0,0,0
14141,0,0,0,0,0,0,0
14142,0,0,0,0,1,0,0
14143,0,0,0,0,0,0,0
14144,0,0,0,0,0,0,0
14145,0,1,0,0,0,1,0
14146,0,0,0,0,0,0,0
14147,0,1,0,0,0,0,0
14148,0,1,0,1,1,0,0
14149,0,0,0,0,0,0,0
14150,0,0,1,0,0,0,0
14151,1,1,0,1,0,0,0
14152,0,0,0,0,0,0,0
15002,0,0,0,1,1,1,0
15003,0,0,0,0,0,1,0
15004,0,0,0,0,0,0,0
15005,0,0,1,0,0,0,0
15006,0,0,0,0,0,0,0
15007,0,0,0,0,0,0,1
15008,0,1,0,1,0,0,0
15009,0,0,1,0,0,0,0
15010,0,0,0,0,0,0,0
15011,0,0,0,1,0,0,0
15012,0,0,0,0,0,1,0
15013,0,0,0,0,0,0,0
15014,0,0,0,0,0,0,0
15015,0,0,0,0,0,0,0
15016,0,1,1,0,0,0,0
15017,0,0,0,1,1,0,0
15018,0,0,0,0,1,0,0
15019,0,1,0,0,0,0,0
15020,0,0,0,0,1,0,0
15021,0,0,1,0,0,0,0
15022,1,0,0,0,1,0,0
15023,0,1,0,0,0,0,0
15024,0,0,1,1,0,0,0
15025,0,0,0,0,0,0,0
15026,0,0,0,1,0,0,0
15027,1,0,1,0,0,0,0
15028,1,0,0,0,0,0,0
15029,0,1,0,1,1,0,0
15030,0,0,0,1,0,0,0
15031,1,0,0,0,0,0,0
15032,0,0,0,0,0,0,0
15033,0,0,0,0,0,0,0
15034,0,0,1,0,1,0,0
15035,0,0,0,0,0,0,1
15036,0,0,0,1,0,1,0
15037,1,0,0,1,0,0,0
15038,0,0,1,0,0,0,0
15039,0,0,1,0,0,0,0
15040,0,0,0,0,0,0,0
15041,1,1,0,0,0,0,0
15042,0,0,0,1,0,0,0
