"V1","V2","V3","V4","V5","V6","V7","V8"
"13010","9","13","16","21","28","29","6"
"13011","3","10","17","22","23","29","8"
"13012","5","8","11","18","24","27","8"
"13013","4","7","12","19","25","28","11"
"13014","6","9","17","18","23","26","11"
"13015","3","8","9","15","18","24","9"
"13016","6","11","11","17","26","31","9"
"13017","3","6","17","21","24","29","11"
"13018","6","14","14","15","26","31","9"
"13019","7","9","11","17","26","29","10"
"13020","3","6","6","15","21","27","11"
"13021","5","8","11","17","26","30","11"
"13022","6","7","17","19","24","29","12"
"13023","2","6","7","21","22","29","6"
"13024","4","10","17","17","22","30","7"
"13025","9","9","11","15","26","28","12"
"13026","5","7","14","19","28","31","8"
"13027","3","4","13","17","17","27","4"
"13028","4","9","15","21","23","28","4"
"13029","7","9","11","19","28","29","5"
"13030","5","6","15","21","28","33","11"
"13031","9","11","18","18","30","32","6"
"13032","2","12","16","18","29","32","9"
"13033","5","12","14","19","26","31","2"
"13034","8","11","15","19","27","31","5"
"13035","4","12","18","20","25","32","8"
"13036","8","13","16","21","31","31","7"
"13037","7","9","12","21","25","28","11"
"13038","9","12","16","22","25","28","6"
"13039","5","11","17","20","26","31","0"
"13040","7","17","19","20","21","31","12"
"13041","6","9","16","20","25","30","6"
"13042","7","8","16","19","29","32","14"
"13043","4","4","10","12","16","31","9"
"13044","2","8","11","17","25","25","4"
"13045","7","14","18","20","27","28","9"
"13046","4","12","14","22","24","30","4"
"13047","3","5","17","21","26","32","8"
"13048","4","8","15","19","28","34","6"
"13049","3","14","15","19","25","29","8"
"13050","4","6","6","17","21","26","15"
"13051","2","9","15","16","19","29","5"
"13052","7","11","23","23","27","31","8"
"13053","0","7","14","21","26","29","11"
"13054","4","14","14","21","26","28","8"
"13055","11","14","20","21","23","30","7"
"13056","5","11","16","19","21","23","10"
"13057","4","8","13","19","20","31","9"
"13058","8","12","15","18","21","31","8"
"13059","1","6","15","19","25","27","3"
"13060","11","13","20","21","23","28","9"
"13061","8","13","18","22","25","29","7"
"13062","8","12","15","18","25","30","10"
"13063","7","9","16","23","33","37","1"
"13064","4","8","19","20","22","23","13"
"13065","2","4","9","14","27","29","7"
"13066","5","8","14","21","24","30","6"
"13067","5","8","20","23","25","32","13"
"13068","2","11","14","17","21","28","9"
"13069","4","9","13","20","26","30","8"
"13070","4","10","12","22","23","31","4"
"13071","6","10","14","22","25","28","11"
"13072","3","7","14","20","25","29","9"
"13073","8","13","15","20","25","31","8"
"13074","9","15","21","22","25","32","9"
"13075","6","6","8","10","14","16","10"
"13076","5","6","8","13","20","27","7"
"13077","4","11","24","25","30","30","6"
"13078","2","6","9","19","24","28","10"
"13079","4","8","12","19","25","28","9"
"13080","3","4","8","16","23","24","11"
"13081","6","11","15","22","24","27","12"
"13082","4","10","14","16","22","29","9"
"13083","2","5","16","18","23","28","3"
"13084","11","13","13","20","22","29","14"
"13085","8","9","15","16","18","28","6"
"13086","6","12","19","24","25","31","8"
"13087","3","11","15","17","18","29","9"
"13088","6","8","12","19","23","25","4"
"13089","5","14","15","23","23","28","7"
"13090","3","8","14","19","24","34","10"
"13091","6","14","21","22","28","30","9"
"13092","5","5","7","15","17","22","6"
"13093","4","8","14","20","24","30","9"
"13094","9","11","14","22","28","32","14"
"13095","8","15","16","23","23","32","10"
"13096","4","9","16","19","21","30","4"
"13097","3","9","16","20","23","29","7"
"13098","6","12","17","19","26","29","9"
"13099","4","13","15","21","28","34","6"
"13100","4","7","14","17","24","25","5"
"13101","3","6","16","24","26","31","8"
"13102","8","15","21","22","25","30","5"
"13103","4","8","14","20","27","30","7"
"13104","7","10","14","17","19","26","8"
"13105","5","7","17","24","26","31","9"
"13106","4","6","12","20","22","25","7"
"13107","2","7","13","19","25","30","7"
"13108","8","16","19","26","28","30","10"
"13109","8","15","16","25","27","30","7"
"13110","2","8","8","14","21","27","7"
"13111","4","11","15","21","27","30","7"
"13112","6","11","16","17","24","26","9"
"13113","6","9","13","19","24","27","9"
"13114","0","7","10","12","20","29","7"
"13115","2","6","8","9","18","24","11"
"13116","3","9","12","16","21","25","10"
"13117","6","12","15","22","23","30","10"
"13118","7","7","8","14","19","23","13"
"13119","5","15","18","24","30","32","9"
"13120","5","10","17","20","21","25","9"
"13121","4","10","16","20","24","27","9"
"13122","3","8","9","12","21","30","6"
"13123","9","12","18","23","28","32","5"
"13124","7","14","15","21","23","31","13"
"13125","3","4","18","20","26","29","8"
"13126","6","8","11","12","17","26","12"
"13127","6","12","12","15","24","30","10"
"13128","9","10","15","24","25","31","4"
"13129","4","11","14","21","25","27","9"
"13130","4","9","17","22","28","30","15"
"13131","7","15","19","27","29","30","5"
"13132","6","9","12","21","22","29","7"
"13133","6","9","15","20","22","28","3"
"13134","2","5","15","15","18","25","16"
"13135","6","8","10","18","25","31","6"
"13136","9","12","19","25","26","27","5"
"13137","4","6","6","9","11","28","10"
"13138","4","13","21","23","25","27","14"
"13139","5","11","12","24","27","29","4"
"13140","3","10","16","25","27","28","11"
"13141","6","7","9","15","17","25","7"
"13142","7","9","11","18","26","31","2"
"13143","5","11","14","16","18","24","11"
"13144","7","10","14","18","29","33","6"
"13145","1","8","14","16","22","26","8"
"13146","5","7","9","15","18","27","4"
"13147","5","7","10","16","25","31","11"
"13148","2","12","21","22","22","28","6"
"13149","4","6","14","17","23","28","7"
"13150","6","11","18","20","28","31","8"
"13151","9","10","14","16","25","30","4"
"13152","1","10","12","20","24","27","10"
"13153","6","7","10","12","23","25","8"
"13154","4","8","17","22","26","30","9"
"13155","12","20","25","28","28","35","9"
"14002","4","11","12","23","27","31","8"
"14003","5","10","16","19","22","32","8"
"14004","7","10","15","22","27","31","10"
"14005","4","11","11","16","27","30","6"
"14006","4","9","18","19","26","26","12"
"14007","2","9","15","18","22","30","11"
"14008","9","18","19","25","30","32","5"
"14009","0","14","17","19","23","28","10"
"14010","8","16","19","29","30","32","17"
"14011","3","9","12","18","24","29","10"
"14012","15","17","19","24","28","29","10"
"14013","7","9","18","23","27","28","8"
"14014","2","9","15","17","24","28","10"
"14015","3","7","13","21","23","28","12"
"14016","12","14","16","17","25","28","0"
"14017","4","10","13","20","23","29","6"
"14018","5","11","11","17","27","30","9"
"14019","6","11","12","16","23","27","17"
"14020","7","14","20","22","28","29","10"
"14021","5","12","15","20","27","30","16"
"14022","4","8","12","19","20","28","6"
"14023","3","6","13","15","22","28","10"
"14024","3","11","15","20","25","27","3"
"14025","4","16","19","25","30","31","8"
"14026","5","12","14","24","25","31","9"
"14027","6","6","12","22","30","30","8"
"14028","7","10","15","19","27","33","5"
"14029","7","13","14","22","23","29","11"
"14030","7","11","15","19","23","34","9"
"14031","4","10","10","15","21","27","7"
"14032","5","9","10","21","22","26","6"
"14033","5","14","15","20","24","28","7"
"14034","3","11","16","19","20","27","10"
"14035","3","9","15","21","23","33","14"
"14036","6","8","9","23","23","29","7"
"14037","-1","6","14","16","25","28","11"
"14038","3","10","15","18","26","27","15"
"14039","3","12","20","21","25","31","16"
"14040","3","15","27","28","31","32","10"
"14041","7","12","15","16","25","32","9"
"14042","5","9","15","16","25","29","7"
"14043","2","5","10","23","25","28","10"
"14044","6","10","14","20","26","32","13"
"14045","3","15","16","18","24","29","11"
"14046","5","17","25","26","28","30","5"
"14047","5","9","14","16","22","32","5"
"14048","5","11","17","20","28","30","9"
"14049","5","6","9","19","19","28","6"
"14050","3","7","14","21","24","32","5"
"14051","4","9","13","22","23","31","12"
"14052","5","14","20","22","23","26","-3"
"14053","5","14","18","19","24","30","13"
"14054","4","5","14","18","24","29","9"
"14055","4","7","13","21","26","26","5"
"14056","8","9","12","15","24","28","11"
"14057","6","13","20","23","28","32","9"
"14058","3","5","6","17","24","27","8"
"14059","2","13","19","26","30","32","8"
"14060","2","15","16","22","26","31","10"
"14061","6","9","14","21","22","32","5"
"14062","3","8","9","15","21","29","9"
"14063","1","10","13","22","25","29","7"
"14064","6","8","12","16","25","28","9"
"14065","5","11","17","22","23","29","3"
"14066","4","5","6","13","18","30","14"
"14067","4","7","8","12","16","24","6"
"14068","5","11","15","18","24","27","14"
"14069","8","12","18","21","27","29","7"
"14070","9","13","15","19","27","31","0"
"14071","14","15","19","20","21","28","10"
"14072","5","10","17","19","24","28","6"
"14073","2","6","19","21","25","27","14"
"14074","3","11","15","19","23","31","7"
"14075","3","9","11","21","22","27","9"
"14076","4","7","15","17","23","29","7"
"14077","6","11","16","22","24","28","8"
"14078","2","5","13","17","25","27","14"
"14079","4","13","14","19","23","31","15"
"14080","3","9","16","22","26","27","9"
"14081","7","9","13","13","18","21","5"
"14082","4","5","14","19","23","28","11"
"14083","2","8","14","20","23","27","12"
"14084","6","17","17","27","30","31","9"
"14085","2","7","14","18","22","29","10"
"14086","6","9","16","19","28","33","10"
"14087","6","12","17","23","26","33","12"
"14088","4","6","12","14","24","24","8"
"14089","9","10","15","20","21","27","7"
"14090","4","9","17","21","24","29","5"
"14091","2","6","8","17","21","28","8"
"14092","5","8","14","15","21","30","5"
"14093","2","3","12","13","24","25","5"
"14094","6","11","15","21","25","29","10"
"14095","2","7","12","18","27","29","9"
"14096","5","14","18","20","25","29","12"
"14097","5","6","14","19","25","29","5"
"14098","8","10","11","18","25","30","5"
"14099","6","12","17","29","29","32","13"
"14100","1","2","8","13","18","20","4"
"14101","4","10","10","14","18","28","12"
"14102","4","8","14","26","29","33","13"
"14103","4","7","15","16","22","31","10"
"14104","6","8","9","19","26","27","5"
"14105","7","7","8","18","24","25","9"
"14106","4","7","18","21","22","29","16"
"14107","1","7","15","21","21","26","12"
"14108","3","9","12","19","20","28","4"
"14109","3","8","14","19","26","30","2"
"14110","10","12","13","16","21","28","5"
"14111","4","8","16","19","23","29","11"
"14112","5","8","15","16","25","29","11"
"14113","4","10","18","22","26","30","9"
"14114","4","6","15","17","23","27","7"
"14115","6","7","15","21","26","31","6"
"14116","4","8","17","19","20","26","5"
"14117","2","3","8","10","20","27","7"
"14118","3","5","11","18","19","24","8"
"14119","4","7","9","14","23","30","12"
