"V1","V2","V3","V4","V5","V6","V7","V8"
"10119","4","9","16","22","26","29","5"
"10120","8","9","15","19","20","34","8"
"10121","1","8","12","14","21","30","10"
"10122","4","8","17","19","23","32","9"
"10123","6","11","20","20","24","25","9"
"10124","3","11","12","19","26","29","7"
"10125","3","5","14","19","27","29","11"
"10126","1","9","10","15","24","30","9"
"10127","6","10","16","23","25","29","8"
"10128","4","6","8","11","28","31","10"
"10129","3","8","17","20","26","29","12"
"10130","3","6","12","14","22","26","13"
"10131","4","5","10","17","23","28","13"
"10132","8","9","15","17","22","30","7"
"10133","5","8","14","17","26","31","3"
"10134","4","9","14","22","25","29","5"
"10135","6","8","13","17","25","25","7"
"10136","8","9","12","22","27","27","6"
"10137","8","13","16","22","25","33","5"
"10138","8","9","11","26","27","29","11"
"10139","7","11","16","22","23","31","6"
"10140","4","13","15","21","23","32","9"
"10141","3","9","13","19","20","32","7"
"10142","9","10","17","21","22","25","13"
"10143","2","8","10","23","24","32","9"
"10144","5","5","12","19","23","28","12"
"10145","0","3","12","20","24","31","10"
"10146","-2","3","12","17","25","30","9"
"10147","1","3","13","22","25","29","7"
"10148","6","8","15","18","23","31","10"
"10149","5","16","21","22","23","27","6"
"10150","5","6","15","16","25","30","6"
"10151","4","4","11","13","20","30","6"
"10152","3","12","13","21","26","31","13"
"10153","2","13","15","19","26","27","5"
"10154","7","8","12","21","28","28","9"
"11002","2","4","9","20","22","30","10"
"11003","1","5","12","17","26","33","8"
"11004","5","6","9","13","29","29","3"
"11005","1","5","13","18","25","30","8"
"11006","6","7","13","19","27","28","7"
"11007","5","14","15","22","27","28","9"
"11008","1","9","13","25","26","27","8"
"11009","4","12","16","17","26","28","7"
"11010","4","5","17","22","22","25","7"
"11011","3","8","15","19","26","31","10"
"11012","6","8","16","17","26","28","7"
"11013","6","8","12","20","23","28","7"
"11014","3","10","12","21","26","28","6"
"11015","3","6","13","21","27","29","12"
"11016","0","8","18","21","24","27","7"
"11017","5","12","15","17","28","28","4"
"11018","5","9","12","22","26","27","8"
"11019","5","11","14","20","23","30","10"
"11020","5","12","14","22","27","28","11"
"11021","1","6","13","19","22","30","3"
"11022","5","7","14","17","24","29","5"
"11023","9","12","15","21","26","33","9"
"11024","9","14","14","16","25","28","9"
"11025","3","3","18","22","25","30","9"
"11026","5","10","15","17","24","31","6"
"11027","5","7","13","20","25","30","8"
"11028","7","10","15","17","28","29","12"
"11029","8","9","10","14","29","30","3"
"11030","5","8","11","16","27","30","6"
"11031","3","7","17","20","23","33","13"
"11032","4","6","11","21","28","31","9"
"11033","2","7","22","23","27","30","12"
"11034","8","8","14","21","27","32","9"
"11035","6","8","19","20","27","30","9"
"11036","1","6","12","18","25","26","7"
"11037","8","15","16","20","23","29","6"
"11038","4","7","14","18","27","29","5"
"11039","3","10","12","17","21","25","7"
"11040","4","15","15","18","27","33","6"
"11041","6","9","14","20","24","32","6"
"11042","4","8","22","22","25","28","5"
"11043","5","13","16","21","21","32","6"
"11044","6","8","13","18","27","28","11"
"11045","6","7","13","23","27","28","10"
"11046","5","9","12","17","23","25","7"
"11047","5","9","13","17","21","30","5"
"11048","6","11","15","20","22","33","6"
"11049","6","7","13","14","23","25","8"
"11050","4","7","12","14","15","28","11"
"11051","5","8","13","18","28","32","9"
"11052","3","7","12","19","26","27","10"
"11053","6","7","11","20","24","31","12"
"11054","5","5","16","17","25","31","7"
"11055","4","13","13","19","27","29","13"
"11056","3","15","16","19","22","28","7"
"11057","0","6","11","18","23","27","11"
"11058","4","7","17","17","26","26","11"
"11059","8","11","12","23","24","29","13"
"11060","9","11","16","21","25","27","14"
"11061","7","10","12","17","19","30","8"
"11062","0","5","14","24","26","27","12"
"11063","7","8","14","15","16","28","6"
"11064","4","13","20","20","25","30","8"
"11065","1","7","19","21","29","33","4"
"11066","4","11","14","20","22","31","7"
"11067","1","6","17","21","23","28","10"
"11068","6","8","18","22","23","26","8"
"11069","4","11","18","18","26","28","11"
"11070","7","13","14","20","24","31","8"
"11071","2","10","13","19","20","31","13"
"11072","6","6","12","16","27","27","7"
"11073","9","9","16","20","23","29","11"
"11074","1","11","11","21","23","29","5"
"11075","6","8","17","19","21","29","4"
"11076","6","7","17","24","25","27","5"
"11077","1","9","15","17","22","29","7"
"11078","2","10","14","20","23","30","9"
"11079","9","11","12","23","27","27","12"
"11080","5","10","11","19","23","26","5"
"11081","7","9","18","25","26","28","9"
"11082","4","12","13","17","20","29","4"
"11083","3","6","12","17","28","29","11"
"11084","4","11","17","19","25","28","8"
"11085","3","9","10","23","27","27","4"
"11086","4","10","15","22","27","30","10"
"11087","10","11","19","21","22","25","7"
"11088","3","12","18","20","28","28","12"
"11089","9","12","16","17","24","31","5"
"11090","6","7","12","21","21","31","8"
"11091","5","7","14","19","24","30","12"
"11092","6","8","16","17","28","28","9"
"11093","6","7","15","18","29","30","9"
"11094","1","2","14","15","24","30","7"
"11095","4","9","13","20","23","30","9"
"11096","5","11","11","12","20","26","6"
"11097","3","10","15","16","24","29","9"
"11098","1","4","14","18","21","29","14"
"11099","1","7","8","18","29","29","8"
"11100","6","8","13","22","26","26","8"
"11101","2","8","15","18","27","29","9"
"11102","6","8","16","20","24","34","7"
"11103","7","8","10","19","19","21","8"
"11104","7","9","12","22","27","28","5"
"11105","4","12","21","23","23","24","12"
"11106","4","10","12","20","24","32","4"
"11107","1","2","17","17","20","25","10"
"11108","1","11","11","18","23","26","13"
"11109","7","11","11","14","19","33","11"
"11110","5","6","7","20","21","22","10"
"11111","0","13","16","22","27","29","5"
"11112","8","9","17","21","22","25","8"
"11113","5","12","14","16","24","27","7"
"11114","2","10","14","16","25","31","8"
"11115","5","10","11","18","23","27","8"
"11116","10","10","16","18","28","28","7"
"11117","6","9","12","22","26","31","8"
"11118","2","11","15","21","26","30","5"
"11119","6","10","16","20","23","28","4"
"11120","7","10","12","20","24","24","7"
"11121","3","14","16","25","27","29","14"
"11122","4","12","15","22","23","28","9"
"11123","6","15","17","18","25","31","10"
"11124","7","10","12","18","24","31","8"
"11125","4","17","18","21","24","29","10"
"11126","1","6","16","16","24","29","6"
"11127","6","11","14","20","23","31","13"
"11128","4","11","16","20","22","34","14"
"11129","6","11","15","17","23","23","6"
"11130","8","12","14","19","21","28","14"
"11131","2","3","8","20","23","32","11"
"11132","4","8","18","19","24","26","15"
"11133","5","8","9","22","23","28","2"
"11134","7","11","12","20","25","26","11"
"11135","6","9","14","18","25","31","15"
"11136","5","10","15","16","27","28","12"
"11137","7","11","17","21","25","30","16"
"11138","5","10","11","21","28","32","11"
"11139","7","9","9","20","27","27","16"
"11140","5","6","12","18","29","30","6"
"11141","7","10","18","19","23","31","7"
"11142","6","10","17","20","24","32","9"
"11143","3","9","11","22","24","32","10"
"11144","2","7","9","21","27","31","5"
"11145","3","11","14","23","23","24","6"
"11146","4","10","17","18","27","28","9"
"11147","7","10","14","14","27","29","9"
"11148","2","9","16","19","25","31","4"
"11149","3","9","10","20","24","31","7"
"11150","8","9","15","17","22","32","6"
"11151","4","7","11","19","23","27","9"
"11152","2","4","16","17","26","31","8"
"11153","2","11","14","16","22","29","9"
"11154","3","11","11","12","25","32","6"
"12002","3","11","13","23","23","29","12"
"12003","3","7","18","18","24","31","8"
"12004","5","10","15","22","26","28","18"
"12005","2","11","15","17","22","33","2"
"12006","3","14","17","22","26","31","9"
"12007","2","11","15","17","22","25","14"
"12008","5","12","12","25","27","33","8"
"12009","2","14","16","16","21","31","9"
"12010","7","7","11","16","22","32","12"
"12011","3","7","10","17","26","30","13"
"12012","7","11","18","21","23","31","10"
"12013","9","9","10","20","24","33","1"
"12014","4","8","11","22","25","26","6"
"12015","1","10","11","16","29","30","10"
"12016","5","10","13","14","21","25","6"
"12017","5","5","17","23","26","32","4"
"12018","3","16","18","23","29","32","8"
"12019","5","8","18","23","25","27","7"
"12020","6","13","13","21","22","29","5"
"12021","4","10","11","21","23","32","9"
"12022","3","7","12","16","25","31","6"
"12023","4","7","11","18","26","29","9"
"12024","5","13","17","17","19","31","6"
"12025","3","9","10","18","20","20","13"
"12026","9","9","21","22","23","28","6"
"12027","8","8","13","17","24","28","2"
"12028","4","6","13","23","24","29","13"
"12029","4","11","12","16","24","31","8"
"12030","2","15","16","20","22","27","10"
"12031","5","9","18","21","26","29","6"
"12032","5","11","13","15","21","26","9"
"12033","4","7","14","20","24","33","10"
"12034","4","7","13","20","24","25","11"
"12035","6","11","13","15","27","28","8"
"12036","6","6","11","19","29","30","4"
"12037","0","9","14","17","24","29","9"
"12038","4","9","10","20","23","28","5"
"12039","7","11","15","16","24","27","4"
"12040","7","8","18","20","26","29","8"
"12041","7","11","15","18","23","30","8"
"12042","3","10","13","19","25","29","3"
"12043","6","12","14","20","22","31","5"
"12044","8","11","16","20","28","30","10"
"12045","1","4","16","18","26","30","8"
"12046","6","9","13","19","22","27","11"
"12047","6","15","15","22","27","31","9"
"12048","1","12","17","20","20","25","11"
"12049","6","6","12","13","23","25","3"
"12050","2","12","18","20","22","27","9"
"12051","4","13","21","22","22","28","11"
"12052","1","12","14","19","22","28","6"
"12053","4","8","15","22","26","27","13"
"12054","6","9","12","23","23","28","7"
"12055","2","12","13","15","27","28","8"
"12056","6","10","17","23","23","28","5"
"12057","5","7","14","19","25","29","7"
"12058","2","7","18","19","21","31","0"
"12059","9","11","15","20","20","29","8"
"12060","5","5","8","12","24","29","4"
"12061","3","10","14","16","29","29","7"
"12062","5","8","16","18","23","29","8"
"12063","6","10","12","16","28","28","10"
"12064","5","7","14","20","28","29","11"
"12065","7","11","13","19","22","27","16"
"12066","5","7","14","18","22","32","9"
"12067","4","11","12","21","24","27","6"
"12068","1","6","19","26","26","27","7"
"12069","4","4","12","20","23","30","8"
"12070","8","8","12","19","25","25","5"
"12071","4","8","11","19","23","32","4"
"12072","1","5","12","18","26","32","9"
"12073","2","11","17","18","25","32","15"
"12074","6","8","10","19","20","24","12"
"12075","5","12","15","18","29","29","12"
"12076","4","8","15","17","17","26","8"
"12077","7","13","15","19","22","28","4"
"12078","3","9","15","16","27","30","10"
"12079","6","6","18","19","23","31","10"
"12080","5","10","14","16","26","31","5"
"12081","3","12","14","19","25","29","7"
"12082","2","4","21","22","25","32","11"
"12083","5","10","12","20","24","31","6"
"12084","4","9","10","16","26","30","11"
"12085","7","13","14","22","22","32","10"
"12086","5","8","14","25","28","29","10"
"12087","7","10","14","23","23","28","9"
"12088","4","10","20","21","25","30","10"
"12089","2","10","16","16","20","32","12"
"12090","6","13","17","18","24","28","11"
"12091","3","13","14","17","25","29","13"
"12092","1","6","16","16","21","27","12"
"12093","7","10","11","20","25","30","7"
"12094","2","10","11","20","24","29","8"
"12095","1","12","14","18","18","27","6"
"12096","7","13","13","18","29","29","4"
"12097","3","8","18","18","21","30","7"
"12098","1","8","11","24","29","29","10"
"12099","2","8","11","18","23","29","8"
"12100","8","11","12","18","21","32","13"
"12101","3","9","15","16","25","33","5"
"12102","7","9","11","16","28","30","8"
"12103","5","14","15","16","25","31","9"
"12104","4","13","15","21","24","30","8"
"12105","6","11","12","18","23","27","4"
"12106","3","9","14","22","26","28","9"
"12107","4","7","15","19","23","30","9"
"12108","2","15","19","24","27","32","12"
"12109","6","8","13","16","25","28","9"
"12110","7","9","12","17","29","31","9"
"12111","-1","7","9","22","26","30","9"
"12112","6","12","14","20","27","28","2"
"12113","6","10","11","23","23","28","7"
"12114","3","12","15","22","27","27","9"
"12115","3","7","12","16","21","29","6"
"12116","5","13","18","21","22","26","8"
"12117","3","3","15","16","21","30","6"
"12118","5","5","17","19","24","27","7"
"12119","4","8","17","18","23","31","7"
"12120","2","14","14","23","28","29","11"
"12121","5","5","13","21","23","27","11"
"12122","0","13","17","27","29","31","13"
"12123","6","7","16","17","25","30","7"
"12124","3","5","13","16","21","33","9"
"12125","4","11","11","21","28","32","10"
"12126","3","5","14","23","24","25","10"
"12127","4","11","18","19","23","26","11"
"12128","4","14","21","22","22","28","11"
"12129","6","10","13","16","19","31","10"
"12130","2","6","14","20","23","24","6"
"12131","2","9","17","18","25","27","9"
"12132","6","12","14","23","23","32","8"
"12133","5","11","13","21","28","28","8"
"12134","6","13","13","24","26","31","10"
"12135","4","8","14","24","28","29","5"
"12136","2","9","10","11","24","31","6"
"12137","2","13","13","14","26","29","9"
"12138","3","10","13","13","22","30","6"
"12139","3","6","18","20","23","30","11"
"12140","3","9","14","20","25","33","13"
"12141","5","10","19","20","23","31","14"
"12142","3","4","8","16","22","30","10"
"12143","4","7","11","20","30","33","10"
"12144","6","7","15","17","22","30","7"
"12145","4","6","18","21","22","29","13"
"12146","4","10","13","20","23","31","10"
"12147","1","8","13","15","23","31","13"
"12148","5","8","10","20","24","27","11"
"12149","6","14","14","14","23","24","15"
"12150","1","9","12","16","20","27","10"
"12151","4","5","8","22","23","27","11"
"12152","8","10","14","19","27","29","11"
"12153","1","9","11","14","24","27","10"
"12154","4","5","11","22","29","31","12"
"12155","6","12","13","19","27","29","13"
"13002","1","6","6","18","21","34","12"
"13003","6","8","15","16","20","28","7"
"13004","4","11","15","22","25","30","12"
"13005","0","6","16","19","20","24","7"
"13006","3","11","18","18","22","29","7"
"13007","4","5","20","20","22","24","6"
"13008","1","8","13","18","21","29","8"
"13009","4","8","9","22","22","32","12"
"13010","7","8","11","19","26","30","8"
"13011","2","12","22","23","28","30","8"
"13012","9","11","16","21","26","32","8"
"13013","8","14","15","19","22","28","11"
"13014","4","9","13","20","25","31","9"
"13015","4","5","16","17","24","30","3"
"13016","5","6","17","21","21","30","9"
"13017","-2","13","15","19","21","31","7"
"13018","0","13","14","20","24","32","12"
"13019","6","6","13","22","26","29","4"
"13020","3","4","6","17","25","31","13"
"13021","4","11","18","20","25","29","10"
"13022","4","13","15","16","27","28","5"
"13023","6","11","12","20","25","28","6"
"13024","3","13","16","18","23","28","6"
"13025","3","8","11","21","22","28","17"
"13026","3","4","14","17","26","32","9"
"13027","7","12","13","17","26","29","10"
"13028","1","6","14","17","26","28","6"
"13029","4","9","11","14","27","29","6"
"13030","2","7","13","20","27","27","10"
"13031","7","12","15","20","24","28","7"
"13032","3","3","13","20","25","27","4"
"13033","2","9","11","24","25","30","11"
"13034","6","6","11","17","26","30","11"
"13035","0","11","16","16","26","27","5"
"13036","2","14","19","22","24","32","7"
"13037","4","6","9","23","24","32","14"
"13038","7","10","14","21","21","33","4"
"13039","4","7","18","20","26","28","11"
"13040","2","11","14","17","24","27","10"
"13041","2","4","17","20","21","31","7"
"13042","4","9","17","19","26","28","12"
"13043","2","8","18","24","28","29","9"
"13044","3","10","13","19","27","28","6"
"13045","7","14","15","17","25","30","8"
"13046","6","7","12","19","22","28","6"
"13047","6","8","14","17","18","21","8"
"13048","3","11","20","23","24","30","11"
"13049","4","11","12","12","26","26","7"
"13050","8","11","13","15","23","31","6"
"13051","5","12","13","21","29","34","8"
"13052","6","10","10","17","32","33","4"
"13053","3","13","14","22","22","25","7"
"13054","1","5","12","19","26","31","8"
"13055","2","8","15","16","21","28","6"
"13056","8","10","12","20","22","28","5"
"13057","9","10","10","17","27","28","6"
"13058","3","14","15","23","28","29","7"
"13059","4","4","11","19","20","27","6"
"13060","1","12","15","16","23","30","5"
"13061","4","12","13","16","27","30","6"
"13062","9","9","13","16","21","28","9"
"13063","2","11","13","21","23","27","16"
"13064","8","10","14","19","26","31","10"
"13065","1","8","12","20","22","30","9"
"13066","4","13","15","21","25","31","10"
"13067","3","13","21","23","26","31","13"
"13068","5","12","15","20","26","30","15"
"13069","4","9","12","14","26","30","11"
"13070","4","8","13","17","24","28","6"
"13071","4","9","12","19","26","31","11"
"13072","4","14","14","15","23","29","11"
"13073","2","5","13","23","28","31","7"
"13074","4","9","9","18","26","32","13"
"13075","9","15","16","23","27","30","8"
"13076","4","8","13","19","20","30","11"
"13077","9","9","13","16","20","27","8"
"13078","7","10","15","17","26","27","4"
"13079","5","7","15","23","26","28","3"
"13080","7","11","17","20","22","29","11"
"13081","5","8","10","19","27","31","9"
"13082","9","18","18","21","24","32","8"
"13083","8","9","11","16","24","25","6"
"13084","5","12","19","19","22","32","12"
"13085","8","9","10","19","27","31","6"
"13086","8","10","14","15","28","29","10"
"13087","7","7","13","22","22","25","7"
"13088","10","10","18","20","24","32","6"
"13089","5","9","14","16","21","29","13"
"13090","9","10","18","19","24","26","9"
"13091","6","8","15","16","24","30","15"
"13092","2","10","16","23","25","25","10"
"13093","5","8","13","16","27","28","11"
"13094","6","9","16","21","23","23","11"
"13095","3","11","13","17","22","26","8"
"13096","8","13","14","18","21","30","12"
"13097","5","7","12","14","26","28","12"
"13098","7","9","10","16","28","30","8"
"13099","3","10","10","16","22","27","7"
"13100","2","8","10","12","25","30","9"
"13101","4","7","14","15","20","25","6"
"13102","3","12","16","22","26","27","11"
"13103","2","10","12","17","23","30","5"
"13104","5","12","13","21","24","24","8"
"13105","6","6","17","21","26","29","12"
"13106","6","7","14","21","21","32","10"
"13107","3","7","10","18","26","28","8"
"13108","4","12","16","21","21","29","12"
"13109","2","14","15","16","19","27","12"
"13110","0","7","16","20","24","28","3"
"13111","3","12","16","24","25","28","11"
"13112","4","4","11","15","20","34","11"
"13113","3","8","15","17","23","31","11"
"13114","6","11","18","18","25","27","10"
"13115","6","14","18","21","22","23","3"
"13116","3","6","14","20","22","29","4"
"13117","2","10","16","18","27","28","11"
"13118","5","7","16","23","23","33","7"
"13119","5","7","14","15","22","30","9"
"13120","4","9","14","24","24","27","12"
"13121","5","7","13","20","21","22","8"
"13122","3","8","13","15","24","25","4"
"13123","8","13","16","25","25","28","11"
"13124","7","8","15","16","26","33","9"
"13125","11","12","15","17","24","30","16"
"13126","1","18","22","24","26","28","2"
"13127","4","8","17","18","21","29","12"
"13128","1","8","17","24","26","33","9"
"13129","7","13","19","21","24","31","2"
"13130","3","11","17","24","28","31","10"
"13131","5","8","10","24","28","29","4"
"13132","3","8","14","22","23","33","12"
"13133","3","6","18","18","20","27","3"
"13134","6","7","14","23","30","31","7"
"13135","5","9","18","19","23","33","10"
"13136","4","9","16","21","21","32","9"
"13137","7","9","13","18","24","26","9"
"13138","5","6","17","23","23","29","13"
"13139","6","12","17","18","22","27","9"
"13140","2","3","10","22","23","31","9"
"13141","2","12","14","25","25","31","9"
"13142","5","10","17","18","22","32","12"
"13143","2","13","16","17","28","29","10"
"13144","4","6","8","23","23","29","6"
"13145","9","10","14","22","28","31","7"
"13146","3","10","17","21","26","31","8"
"13147","3","5","16","22","25","26","7"
"13148","4","13","13","22","23","23","6"
"13149","6","8","16","16","27","27","8"
"13150","1","5","7","19","24","26","9"
"13151","4","12","13","21","24","27","5"
"13152","6","8","10","19","23","30","4"
"13153","6","11","19","24","24","27","13"
"13154","2","9","18","21","25","26","15"
"13155","6","7","17","21","27","31","11"
"14002","6","13","14","18","25","32","8"
"14003","4","10","10","27","29","31","7"
"14004","4","11","16","23","23","34","11"
"14005","8","10","16","18","21","22","6"
"14006","7","7","15","21","23","27","9"
"14007","4","11","12","20","22","31","3"
"14008","1","13","18","20","25","29","12"
"14009","3","5","16","18","26","28","13"
"14010","9","9","11","15","22","29","6"
"14011","4","13","13","23","25","31","4"
"14012","7","12","15","21","24","31","10"
"14013","2","14","16","20","25","32","10"
"14014","3","8","8","18","31","32","11"
"14015","2","13","15","17","23","33","4"
"14016","1","7","12","16","23","28","12"
"14017","2","9","21","23","24","28","7"
"14018","8","12","14","17","24","29","12"
"14019","3","13","14","22","26","28","9"
"14020","4","11","13","19","25","29","10"
"14021","6","7","8","21","22","29","8"
"14022","4","6","10","24","27","30","7"
"14023","3","12","17","18","26","29","13"
"14024","3","11","12","17","26","28","12"
"14025","4","6","14","22","25","27","9"
"14026","4","5","16","22","26","28","16"
"14027","2","9","10","16","27","28","11"
"14028","4","8","12","17","25","32","10"
"14029","4","12","15","22","26","29","6"
"14030","4","11","11","22","26","29","11"
"14031","6","13","14","17","21","30","9"
"14032","4","8","12","22","22","26","14"
"14033","5","9","13","22","28","28","11"
"14034","6","9","12","18","28","29","10"
"14035","3","9","16","17","21","30","4"
"14036","4","6","11","20","21","31","11"
"14037","5","14","14","18","20","30","10"
"14038","3","11","18","23","25","32","6"
"14039","5","12","12","14","22","25","16"
"14040","5","6","13","19","21","34","8"
"14041","6","8","17","17","21","29","3"
"14042","3","10","16","21","25","30","8"
"14043","4","7","18","19","26","33","12"
"14044","4","10","16","18","27","32","10"
"14045","8","11","19","20","24","26","10"
"14046","9","10","13","22","29","32","12"
"14047","8","9","11","18","22","31","12"
"14048","4","6","16","20","28","29","8"
"14049","14","14","17","20","20","32","9"
"14050","5","11","14","22","24","29","3"
"14051","4","4","19","21","25","25","8"
"14052","2","9","15","22","24","33","5"
"14053","4","13","14","17","27","28","3"
"14054","5","10","13","14","21","28","10"
"14055","3","12","14","18","29","31","12"
"14056","4","6","19","22","25","29","8"
"14057","5","8","15","24","25","25","2"
"14058","8","12","16","22","23","29","8"
"14059","6","13","15","21","26","29","8"
"14060","3","14","15","21","27","28","12"
"14061","4","9","10","25","28","30","9"
"14062","3","7","9","17","20","29","5"
"14063","1","11","15","19","25","28","9"
"14064","6","7","11","21","22","30","11"
"14065","5","7","19","21","22","29","9"
"14066","4","7","10","21","21","31","12"
"14067","5","7","14","17","25","25","10"
"14068","7","11","15","20","24","29","7"
"14069","7","10","19","23","26","32","4"
"14070","8","14","16","18","27","32","10"
"14071","5","7","19","22","29","29","8"
"14072","2","13","15","21","28","30","5"
"14073","6","6","14","16","24","27","15"
"14074","6","8","9","20","24","29","12"
"14075","5","17","17","17","28","30","8"
"14076","9","9","14","20","29","29","11"
"14077","3","13","14","16","23","28","5"
"14078","2","12","13","15","22","26","8"
"14079","2","9","10","20","25","29","8"
"14080","3","8","10","21","26","27","9"
"14081","5","8","14","15","27","32","9"
"14082","4","11","20","20","20","27","6"
"14083","3","8","9","15","24","33","10"
"14084","5","7","8","16","27","32","8"
"14085","0","3","9","14","21","28","16"
"14086","5","13","15","19","22","32","6"
"14087","7","11","14","15","26","27","8"
"14088","9","9","10","24","27","30","10"
"14089","5","7","15","21","24","25","7"
"14090","7","8","14","18","28","31","8"
"14091","9","10","12","20","21","31","8"
"14092","5","9","14","19","24","27","4"
"14093","6","6","10","21","24","29","6"
"14094","4","11","12","16","24","33","11"
"14095","3","7","11","18","25","33","10"
"14096","3","10","19","20","23","32","8"
"14097","4","4","16","20","23","31","6"
"14098","0","12","17","24","25","25","6"
"14099","4","11","12","18","21","34","9"
"14100","6","13","14","18","22","29","7"
"14101","4","14","14","17","21","25","9"
"14102","4","8","9","19","24","32","9"
"14103","7","9","20","24","25","29","8"
"14104","4","5","13","13","29","29","7"
"14105","10","11","14","15","25","33","8"
"14106","4","6","12","19","19","26","10"
"14107","6","10","12","19","29","30","7"
"14108","6","14","18","22","27","28","10"
"14109","2","5","8","19","25","28","13"
"14110","8","8","14","16","20","31","9"
"14111","6","7","16","22","25","32","7"
"14112","4","9","13","20","26","31","9"
"14113","0","8","8","17","18","31","11"
"14114","6","8","11","21","23","32","9"
"14115","8","10","19","23","30","33","5"
"14116","6","8","20","21","23","28","8"
"14117","2","5","17","20","25","26","10"
"14118","5","9","12","20","26","31","12"
"14119","8","11","18","19","26","31","8"
"14120","7","10","14","17","25","28","9"
