"V1","V2","V3","V4","V5","V6","V7","V8"
"14135","4","11","15","20","24","31","8"
"14136","4","11","17","23","28","28","8"
"14137","6","11","12","18","23","31","10"
"14138","6","14","15","17","26","30","5"
"14139","3","9","20","22","25","31","10"
"14140","8","8","17","20","24","27","9"
"14141","8","11","14","22","24","28","4"
"14142","6","10","11","15","26","27","11"
"14143","4","11","13","21","27","27","11"
"14144","6","7","11","16","27","32","10"
"14145","6","7","13","19","21","27","11"
"14146","4","8","12","19","26","27","8"
"14147","5","8","17","20","21","28","13"
"14148","4","13","14","20","22","23","8"
"14149","4","8","9","21","22","27","10"
"14150","5","10","16","19","20","31","9"
"14151","10","11","15","22","24","31","9"
"14152","4","10","12","22","25","29","10"
"14153","6","9","14","18","27","31","9"
"15002","4","13","14","20","23","27","9"
"15003","5","12","13","18","27","31","9"
"15004","6","12","15","20","20","30","6"
"15005","3","10","13","14","22","31","10"
"15006","4","5","19","21","23","23","13"
"15007","8","9","15","26","28","29","9"
"15008","2","7","20","23","24","29","10"
"15009","4","8","17","19","26","26","9"
"15010","3","10","12","19","22","28","6"
"15011","4","5","5","22","22","25","9"
"15012","6","8","15","19","25","26","10"
"15013","5","9","12","19","26","28","10"
"15014","6","7","14","19","24","28","8"
"15015","1","9","9","15","28","31","3"
"15016","6","11","14","23","25","29","11"
"15017","4","10","14","17","24","31","11"
"15018","4","9","13","19","23","30","6"
"15019","7","8","17","20","24","28","9"
"15020","3","7","18","20","27","28","8"
"15021","4","8","12","25","28","28","9"
"15022","0","11","15","17","23","31","6"
"15023","4","10","12","22","26","29","9"
"15024","5","11","18","19","24","30","7"
"15025","5","12","14","18","20","29","9"
"15026","5","7","15","18","26","28","6"
"15027","4","9","18","18","19","30","9"
"15028","7","9","15","18","28","30","8"
"15029","7","10","11","19","26","26","12"
"15030","3","11","18","19","21","31","11"
"15031","2","12","15","17","22","29","11"
"15032","3","11","16","20","22","29","7"
"15033","4","8","13","15","22","29","6"
"15034","6","10","10","20","24","29","14"
"15035","3","12","13","22","25","28","11"
"15036","3","11","14","15","22","29","9"
"15037","2","8","13","23","23","26","8"
"15038","3","12","14","18","22","30","8"
"15039","8","11","12","19","25","30","9"
"15040","4","11","13","19","24","29","13"
"15041","6","7","15","18","24","27","7"
"15042","6","7","13","22","26","28","7"
"15043","4","8","13","17","26","30","9"
"15044","4","15","18","21","26","31","11"
"15045","3","7","14","20","24","26","7"
"15046","4","8","18","20","22","30","6"
"15047","6","6","16","17","22","30","9"
"15048","3","10","12","19","26","30","8"
"15049","5","8","17","21","27","30","6"
"15050","6","8","17","18","24","31","12"
"15051","6","9","21","23","28","28","9"
"15052","4","9","14","18","25","25","9"
"15053","2","7","13","16","30","34","8"
"15054","3","8","14","18","20","28","5"
"15055","3","7","13","22","25","30","12"
"15056","4","11","17","21","29","29","8"
"15057","3","6","12","20","24","28","8"
"15058","4","11","11","20","25","28","13"
"15059","6","14","16","19","24","26","11"
"15060","5","8","14","17","27","27","10"
"15061","2","12","14","20","22","24","11"
"15062","2","8","11","23","25","25","8"
"15063","3","9","13","17","24","31","9"
"15064","2","9","15","18","24","31","9"
"15065","5","8","8","16","25","29","9"
"15066","4","10","14","19","24","28","6"
"15067","3","9","11","18","20","24","7"
"15068","3","3","12","17","26","29","4"
"15069","9","11","15","22","23","30","9"
"15070","4","9","14","19","26","29","9"
"15071","6","9","15","18","22","28","9"
"15072","5","8","15","20","27","29","5"
"15073","3","9","10","18","22","28","7"
"15074","5","8","15","18","26","29","10"
"15075","5","11","16","19","24","32","8"
"15076","7","11","16","16","25","29","9"
"15077","2","8","12","19","20","27","8"
"15078","6","7","12","18","27","31","11"
"15079","6","8","14","17","26","28","7"
"15080","3","7","17","23","24","27","11"
"15081","7","9","10","12","27","29","3"
"15082","8","8","12","24","26","27","12"
"15083","7","8","11","21","25","32","12"
"15084","9","12","15","18","20","29","9"
"15085","6","11","16","21","26","31","5"
"15086","2","11","15","18","25","29","11"
"15087","3","12","13","23","24","27","12"
"15088","5","8","15","16","23","29","8"
"15089","4","9","16","20","20","28","7"
"15090","6","10","11","19","24","33","4"
"15091","6","9","16","20","23","31","9"
"15092","5","14","15","19","25","29","11"
"15093","6","8","14","17","23","23","5"
"15094","5","7","12","18","29","29","9"
"15095","5","8","10","18","27","30","6"
"15096","5","11","14","15","22","29","12"
"15097","4","9","13","18","25","29","8"
"15098","6","9","16","18","26","29","11"
"15099","6","7","14","23","24","27","6"
"15100","2","9","11","18","18","29","8"
"15101","3","9","17","17","24","29","13"
"15102","3","10","14","19","23","30","12"
"15103","3","11","14","22","23","27","16"
"15104","4","12","13","23","25","32","6"
"15105","5","9","14","20","26","27","7"
"15106","5","8","15","20","21","30","10"
"15107","6","7","13","19","25","29","7"
"15108","4","8","14","19","22","26","8"
"15109","6","12","14","17","25","31","8"
"15110","5","11","14","18","25","30","7"
"15111","5","15","15","17","26","31","10"
"15112","8","9","13","26","27","28","10"
"15113","5","9","16","23","26","28","13"
"15114","6","10","11","19","26","29","11"
"15115","8","13","15","25","26","28","8"
"15116","4","12","15","22","25","31","9"
"15117","7","9","14","19","27","28","9"
"15118","5","8","13","19","20","30","10"
"15119","4","9","11","17","29","30","8"
"15120","3","11","14","22","28","30","8"
"15121","3","8","14","19","25","27","7"
"15122","7","9","14","16","24","29","9"
"15123","5","11","15","20","26","29","10"
"15124","4","6","14","18","22","26","9"
"15125","4","9","13","21","27","29","11"
"15126","5","10","16","19","27","29","8"
"15127","7","11","16","17","24","26","10"
"15128","4","9","15","19","28","29","6"
"15129","6","8","15","18","27","30","11"
"15130","6","8","17","20","25","30","6"
"15131","5","11","12","21","21","25","6"
"15132","5","7","15","19","25","28","9"
"15133","5","14","20","21","23","27","9"
"15134","7","8","13","24","24","31","5"
"15135","5","9","14","18","27","32","9"
"15136","1","10","14","18","25","30","7"
"15137","4","4","15","19","20","31","8"
"15138","1","13","14","17","24","27","9"
"15139","6","9","15","21","22","27","7"
"15140","4","9","12","16","25","32","10"
"15141","6","7","14","19","23","29","12"
"15142","4","13","14","17","20","31","6"
"15143","7","8","11","20","23","30","9"
"15144","1","12","12","17","21","29","10"
"15145","3","6","13","21","26","30","8"
"15146","5","11","13","17","23","29","8"
"15147","7","10","13","21","23","30","12"
"15148","6","8","13","19","27","28","12"
"15149","4","9","18","22","25","32","11"
"15150","4","5","14","15","21","32","6"
"15151","5","14","17","20","22","27","9"
"15152","5","13","15","20","23","29","7"
"15153","5","6","9","14","22","27","4"
"15154","3","8","13","18","23","29","7"
"15155","6","9","13","21","21","30","10"
"16002","3","7","17","23","25","27","7"
"16003","7","11","16","18","19","31","8"
"16004","5","7","12","22","25","29","5"
"16005","4","9","11","20","25","30","10"
"16006","8","12","13","21","24","29","11"
"16007","8","12","12","18","25","31","9"
"16008","5","8","11","19","24","30","11"
"16009","3","10","11","20","21","29","8"
"16010","6","8","13","20","27","28","10"
"16011","3","11","14","22","22","31","8"
"16012","6","12","14","19","23","29","10"
"16013","3","6","18","19","24","34","12"
"16014","6","8","16","17","26","31","11"
"16015","6","12","13","16","26","29","7"
"16016","3","14","16","21","24","28","9"
"16017","4","11","14","17","25","26","11"
"16018","6","11","16","22","25","31","10"
"16019","8","8","16","21","22","30","10"
"16020","4","10","14","18","24","29","10"
"16021","4","9","12","21","26","29","10"
"16022","4","5","17","21","25","30","7"
"16023","5","6","14","18","22","29","9"
"16024","2","8","14","24","27","27","11"
"16025","2","10","14","15","28","30","8"
"16026","1","8","9","17","24","29","11"
"16027","5","9","11","20","24","28","8"
"16028","5","11","15","18","23","30","6"
"16029","4","9","10","20","21","30","7"
"16030","7","9","16","18","24","31","6"
"16031","2","12","13","23","24","31","12"
"16032","6","12","15","16","23","28","9"
"16033","5","9","18","18","24","29","8"
"16034","5","11","16","22","26","28","10"
"16035","4","11","16","19","22","34","8"
"16036","7","11","15","19","25","30","6"
"16037","3","15","16","19","23","31","8"
"16038","6","7","8","22","24","30","9"
"16039","5","6","17","23","24","31","9"
"16040","3","7","13","19","22","27","9"
"16041","5","11","15","22","23","28","7"
"16042","6","7","14","17","24","30","8"
"16043","5","8","16","22","23","29","7"
"16044","4","8","11","20","24","29","11"
"16045","7","7","12","23","23","29","8"
"16046","3","7","16","20","21","29","9"
"16047","3","8","15","19","23","25","7"
"16048","-1","11","13","18","21","26","6"
"16049","4","9","15","21","22","29","13"
"16050","3","6","14","19","26","27","5"
"16051","5","10","16","21","26","28","9"
"16052","7","7","13","19","20","32","8"
"16053","5","10","10","20","24","29","11"
"16054","4","9","16","19","26","28","12"
"16055","2","8","15","21","25","28","8"
"16056","7","9","13","22","23","28","9"
"16057","6","10","12","14","23","29","7"
"16058","4","8","14","14","19","29","6"
"16059","5","10","14","23","25","30","8"
"16060","2","8","15","21","24","31","9"
"16061","4","13","18","23","25","27","9"
"16062","6","12","12","22","26","30","6"
"16063","7","11","12","18","24","29","10"
"16064","6","13","14","24","26","28","9"
"16065","4","13","14","20","27","28","8"
"16066","4","9","13","21","27","30","6"
"16067","6","8","11","21","26","27","5"
"16068","6","14","18","22","26","30","10"
"16069","7","8","15","22","26","28","7"
"16070","7","10","19","22","22","26","3"
"16071","8","13","16","19","25","29","11"
"16072","6","7","17","23","26","29","8"
"16073","4","11","14","20","28","29","9"
"16074","0","12","17","19","19","27","8"
"16075","7","8","12","21","22","29","5"
"16076","6","9","11","24","25","32","9"
"16077","7","7","12","20","21","28","8"
"16078","5","6","13","17","20","30","12"
"16079","5","14","16","20","23","30","6"
"16080","6","12","17","22","22","30","10"
"16081","5","10","16","16","22","29","7"
"16082","6","13","18","24","24","25","9"
"16083","5","8","14","22","22","30","6"
"16084","7","8","13","22","29","30","8"
"16085","4","10","12","21","26","26","6"
"16086","5","11","15","22","23","28","9"
"16087","4","8","13","22","23","29","8"
"16088","5","10","16","16","20","31","6"
"16089","4","10","22","22","23","27","8"
"16090","5","8","13","24","25","27","9"
"16091","5","9","12","16","24","30","8"
"16092","4","10","15","22","24","30","8"
"16093","5","10","14","20","25","29","11"
"16094","3","7","15","19","27","30","5"
"16095","10","10","15","18","24","28","11"
"16096","3","12","17","18","21","28","12"
"16097","7","9","14","16","21","24","16"
"16098","4","8","11","20","24","29","3"
"16099","4","8","18","20","22","27","10"
"16100","4","6","17","21","24","28","8"
"16101","4","5","15","21","27","27","6"
"16102","1","13","14","15","24","27","6"
"16103","4","8","16","18","25","28","9"
"16104","3","11","17","20","22","27","10"
"16105","3","11","12","22","24","30","9"
"16106","5","7","15","20","23","32","8"
"16107","5","12","12","19","28","32","8"
"16108","3","12","16","17","26","30","12"
"16109","7","10","13","19","25","30","10"
"16110","6","9","14","15","26","30","9"
"16111","8","9","11","14","22","26","8"
"16112","7","8","13","22","24","27","8"
"16113","5","9","15","25","25","28","10"
"16114","5","9","15","20","23","29","9"
"16115","4","5","15","19","21","32","7"
"16116","5","14","14","22","25","31","5"
"16117","7","9","14","17","24","26","13"
"16118","6","10","17","17","25","29","2"
"16119","6","8","16","16","28","32","9"
"16120","4","5","16","22","26","29","7"
"16121","5","8","13","21","25","30","11"
"16122","4","12","18","21","24","28","8"
"16123","6","10","15","19","26","29","9"
"16124","6","8","14","19","19","29","11"
"16125","3","9","13","18","26","27","9"
"16126","6","10","14","19","22","29","10"
"16127","2","8","15","17","25","27","8"
"16128","5","10","12","16","21","30","10"
"16129","4","10","13","21","23","28","12"
"16130","1","11","16","20","25","29","10"
"16131","6","10","15","21","26","31","10"
"16132","5","11","16","17","28","32","8"
"16133","8","9","9","16","27","27","7"
"16134","3","9","17","21","28","28","7"
"16135","4","8","15","22","23","30","9"
"16136","4","14","15","19","22","28","6"
"16137","4","11","19","21","26","29","5"
"16138","6","8","8","18","22","28","9"
"16139","5","14","14","23","29","30","12"
"16140","4","10","14","18","19","28","8"
"16141","4","10","14","16","17","29","7"
"16142","5","6","17","23","26","30","7"
"16143","5","10","17","18","25","28","6"
"16144","5","8","15","19","28","28","6"
"16145","6","12","15","21","23","28","10"
"16146","5","11","13","18","21","24","10"
"16147","2","11","16","20","25","28","7"
"16148","3","10","14","20","25","29","5"
"16149","7","9","15","22","27","29","12"
"16150","6","6","12","22","23","28","10"
"16151","3","8","12","19","23","25","11"
"16152","3","10","17","22","26","30","9"
"16153","8","12","13","23","27","28","8"
"16154","4","10","17","19","27","34","8"
"17002","2","10","15","19","24","32","9"
"17003","3","13","14","18","25","26","10"
"17004","5","6","14","21","23","31","6"
"17005","6","8","12","18","20","27","5"
"17006","6","10","11","21","28","28","10"
"17007","5","8","13","20","25","29","9"
"17008","7","8","15","21","22","29","10"
"17009","7","7","11","20","29","29","5"
"17010","5","15","17","17","28","31","8"
"17011","5","8","14","20","23","30","7"
"17012","6","7","16","18","24","30","9"
"17013","7","7","16","23","25","26","7"
"17014","4","6","14","16","24","26","12"
"17015","5","11","11","12","25","30","7"
"17016","6","9","11","19","23","30","11"
"17017","4","9","17","18","23","32","9"
"17018","6","11","16","19","21","31","9"
"17019","7","10","10","16","28","30","9"
"17020","6","10","10","18","21","28","9"
"17021","5","10","11","20","24","27","10"
"17022","4","7","20","22","25","29","8"
"17023","6","8","17","19","21","26","9"
"17024","3","9","12","21","22","28","8"
"17025","3","12","14","21","22","34","11"
"17026","6","9","19","21","21","29","13"
"17027","4","7","14","17","25","28","7"
"17028","5","6","15","17","24","29","9"
"17029","4","5","13","14","23","28","9"
"17030","7","11","12","22","23","28","9"
"17031","4","11","15","21","25","32","10"
"17032","9","10","13","15","23","30","9"
"17033","5","9","15","21","22","23","7"
"17034","4","6","11","17","24","30","13"
"17035","4","10","12","23","24","30","10"
"17036","4","11","15","17","21","31","7"
"17037","5","8","9","15","25","28","10"
"17038","8","13","15","23","27","30","10"
"17039","3","4","15","19","27","29","9"
"17040","9","12","17","18","23","28","7"
"17041","5","9","16","20","25","30","11"
"17042","5","11","12","19","24","28","9"
"17043","2","8","10","12","25","31","10"
"17044","6","7","17","23","25","27","12"
"17045","7","10","15","21","23","27","9"
"17046","4","8","15","16","24","32","10"
"17047","7","8","13","18","27","30","10"
"17048","10","11","15","20","24","30","8"
"17049","2","12","16","18","20","28","10"
"17050","4","9","14","16","22","28","10"
"17051","5","11","11","19","29","30","14"
"17052","3","11","18","19","27","27","6"
"17053","4","11","13","22","22","31","9"
"17054","3","13","18","22","26","27","6"
"17055","7","11","17","24","29","31","8"
"17056","6","15","16","20","26","29","11"
"17057","1","7","14","21","25","28","8"
"17058","0","6","13","16","27","27","10"
"17059","8","9","14","20","26","31","10"
"17060","5","10","12","18","26","31","12"
"17061","9","9","15","18","25","30","14"
"17062","4","8","11","17","20","28","10"
"17063","6","10","15","19","23","30","6"
"17064","6","10","18","20","25","29","9"
"17065","4","10","15","19","26","29","10"
"17066","5","8","15","23","27","30","13"
"17067","4","9","14","17","29","31","7"
"17068","4","13","16","17","27","30","7"
"17069","2","6","13","15","25","29","4"
"17070","4","7","14","18","26","28","6"
"17071","5","11","18","21","26","27","7"
"17072","4","8","11","20","26","29","8"
"17073","4","7","15","19","24","30","10"
"17074","6","10","19","19","25","30","9"
"17075","6","6","11","22","23","28","8"
"17076","5","7","12","19","24","27","9"
"17077","3","8","17","18","18","20","4"
"17078","3","8","17","21","24","24","10"
"17079","4","9","16","19","22","29","9"
"17080","9","10","15","19","23","28","10"
"17081","3","10","17","24","25","30","12"
"17082","3","9","12","18","25","26","8"
"17083","5","7","13","19","27","30","9"
"17084","5","14","15","16","23","30","10"
"17085","6","11","17","22","24","25","10"
"17086","3","12","15","24","24","30","13"
"17087","5","10","14","19","24","26","11"
"17088","3","8","14","17","25","27","10"
"17089","7","9","12","13","26","29","7"
"17090","4","5","14","19","25","29","10"
"17091","3","11","17","21","22","28","7"
"17092","5","10","11","20","25","26","11"
"17093","7","13","14","19","20","31","7"
"17094","5","6","10","21","24","28","9"
"17095","9","10","15","15","26","29","11"
"17096","8","9","15","20","21","26","3"
"17097","5","12","13","16","23","29","10"
"17098","5","9","16","20","21","30","9"
"17099","7","7","17","19","24","27","7"
"17100","6","13","16","20","24","28","8"
"17101","4","11","15","19","24","30","10"
"17102","4","9","17","19","27","30","9"
"17103","5","13","15","15","21","29","7"
"17104","3","10","11","20","25","30","9"
"17105","3","11","14","19","24","26","11"
"17106","6","8","18","20","30","30","7"
"17107","7","9","10","21","22","30","7"
"17108","5","11","13","22","24","30","8"
"17109","1","11","12","13","24","31","10"
"17110","8","8","18","22","23","28","8"
"17111","5","8","14","22","26","28","12"
"17112","4","9","18","19","24","28","5"
"17113","2","10","20","21","25","29","8"
"17114","6","10","16","17","23","28","10"
"17115","3","7","13","19","20","32","4"
"17116","4","9","12","19","21","31","5"
"17117","8","11","15","19","21","29","11"
"17118","5","10","13","24","25","31","8"
"17119","6","12","15","18","23","24","11"
"17120","2","9","16","18","22","32","11"
"17121","3","12","16","20","20","29","8"
"17122","5","10","15","18","21","28","10"
