"V1","V2","V3","V4","V5","V6","V7","V8"
"20002","4","11","13","13","18","26","7"
"20003","3","9","14","21","24","25","7"
"20004","2","8","15","18","25","26","5"
"20005","1","14","15","21","24","27","10"
"20006","5","5","12","16","21","31","8"
"20007","6","10","12","13","28","30","8"
"20008","5","9","17","22","27","31","8"
"20009","4","11","16","16","22","29","9"
"20010","4","9","19","23","27","27","9"
"20011","6","8","14","23","24","26","11"
"20012","3","8","16","23","29","30","10"
"20013","4","10","14","21","21","30","8"
"20014","2","9","11","16","21","29","8"
"20015","5","12","13","20","29","31","11"
"20016","7","12","16","21","25","32","10"
"20017","4","8","17","19","26","27","8"
"20018","4","10","16","16","20","29","6"
"20019","6","10","10","20","22","30","9"
"20020","5","9","13","14","16","26","8"
"20021","3","9","15","19","26","32","9"
"20022","6","9","20","21","23","28","7"
"20023","4","12","13","17","23","28","3"
"20024","5","12","13","19","24","28","8"
"20025","4","10","14","22","23","31","9"
"20026","4","8","14","16","18","29","2"
"20027","4","10","11","15","24","28","9"
"20028","5","8","13","22","22","27","11"
"20029","5","11","15","15","26","31","3"
"20030","7","7","13","16","21","30","6"
"20031","4","9","15","16","24","28","9"
"20032","4","7","13","20","22","30","4"
"20033","3","6","11","18","21","28","9"
"20034","4","11","17","21","26","33","9"
"20035","6","9","16","18","24","32","11"
"20036","4","9","13","19","29","30","10"
"20037","3","10","14","17","24","32","3"
"20038","3","10","18","21","25","27","7"
"20039","5","8","12","20","20","27","4"
"20040","5","12","15","15","27","30","4"
"20041","3","9","11","15","24","27","12"
"20042","1","14","16","17","23","29","10"
"20043","6","12","12","13","26","28","8"
"20044","4","10","18","18","21","29","8"
"20045","4","13","15","22","26","29","12"
"20046","9","9","15","23","23","30","11"
"20047","3","8","13","20","27","30","8"
"20048","3","10","12","13","24","30","3"
"20049","5","6","14","22","24","30","5"
"20050","3","9","16","16","27","29","10"
"20051","4","8","17","19","21","29","8"
"20052","3","11","12","20","26","29","8"
"20053","3","12","16","24","25","32","5"
"20054","7","8","16","17","22","28","9"
"20055","6","9","10","20","24","27","2"
"20056","7","7","13","14","25","29","9"
"20057","4","7","15","17","25","27","6"
"20058","7","8","12","15","22","31","4"
"20059","7","10","12","20","26","31","10"
"20060","2","13","16","17","23","28","9"
"20061","3","11","12","19","23","26","6"
"20062","6","12","13","15","25","29","3"
"20063","8","9","9","20","24","32","6"
"20064","5","7","12","14","21","28","12"
"20065","4","8","17","20","25","27","4"
"20066","5","12","15","19","25","26","9"
"20067","7","10","11","20","23","29","7"
"20068","4","10","15","16","21","28","12"
"20069","4","5","12","13","24","28","9"
"20070","6","8","15","15","24","28","8"
"20071","5","13","14","19","25","32","8"
"20072","5","9","14","20","27","30","12"
"20073","5","10","18","20","21","27","4"
"20074","4","6","11","14","23","30","9"
"20075","4","12","14","20","24","31","7"
"20076","4","9","9","16","17","26","10"
"20077","3","9","11","17","24","30","10"
"20078","3","11","11","19","19","30","8"
"20079","4","12","14","18","19","30","10"
"20080","10","10","12","13","25","26","6"
"20081","5","7","13","19","24","26","10"
"20082","5","12","13","18","20","30","8"
"20083","7","10","10","22","22","29","9"
"20084","2","9","12","13","26","30","2"
"20085","8","10","19","24","27","28","7"
"20086","4","12","13","17","26","29","8"
"20087","5","11","14","18","21","26","8"
"20088","4","13","14","18","27","28","10"
"20089","4","11","12","21","27","33","4"
"20090","3","7","16","19","21","30","11"
"20091","6","12","14","16","25","31","10"
"20092","4","10","12","20","25","30","4"
"20093","3","12","13","19","19","28","4"
"20094","2","12","16","20","25","29","9"
"20095","6","8","12","13","22","29","9"
"20096","2","14","14","19","27","28","7"
"20097","4","12","13","23","23","29","8"
"20098","8","13","19","20","25","30","8"
"20099","6","8","12","19","24","31","5"
"20100","4","8","13","17","24","25","5"
"20101","4","11","13","16","23","30","4"
"20102","5","7","12","20","22","28","6"
"20103","6","13","14","16","27","31","10"
"20104","5","9","14","17","23","30","6"
"20105","4","7","12","16","24","32","9"
"20106","6","9","12","16","21","29","4"
"20107","3","9","16","17","26","26","10"
"20108","6","10","12","15","26","29","7"
"20109","7","9","15","23","25","33","9"
"20110","3","10","13","19","22","29","7"
"20111","3","7","15","23","27","28","3"
"20112","5","11","13","15","25","31","10"
"20113","3","9","15","21","24","27","10"
"20114","4","11","13","18","20","33","8"
"20115","4","13","15","16","17","27","12"
"20116","3","6","8","15","25","29","9"
"20117","2","8","13","21","23","30","8"
"20118","3","14","15","22","22","29","5"
"20119","3","8","13","21","24","30","12"
"20120","4","8","16","19","20","31","8"
"20121","5","8","14","20","26","28","8"
"20122","7","9","13","18","20","22","10"
"20123","4","9","13","15","23","28","7"
"20124","5","9","14","15","21","27","3"
"20125","2","10","12","16","23","33","5"
"20126","5","6","13","17","26","29","5"
"20127","2","10","13","19","23","27","13"
"20128","4","10","14","18","27","31","2"
"20129","8","11","14","17","26","30","5"
"20130","7","10","16","21","26","28","8"
"20131","4","11","15","17","22","31","10"
"20132","2","10","13","13","18","25","13"
"20133","5","10","14","15","24","30","9"
"20134","5","8","10","20","22","30","8"
"20135","5","6","12","17","26","27","11"
"21002","2","7","12","19","26","30","9"
"21003","5","9","13","19","28","30","7"
"21004","6","13","14","22","27","29","11"
"21005","5","10","15","23","23","24","5"
"21006","3","11","16","16","18","27","9"
"21007","4","9","12","16","23","29","7"
"21008","8","10","12","19","21","28","6"
"21009","2","11","13","14","26","28","9"
"21010","3","10","14","19","24","28","11"
"21011","6","7","13","17","21","29","11"
"21012","4","11","12","14","26","27","5"
"21013","7","10","17","20","26","29","4"
"21014","5","12","17","21","23","31","6"
"21015","4","9","12","20","22","30","7"
"21016","5","9","15","18","23","27","8"
"21017","3","8","14","15","22","30","11"
"21018","4","9","10","15","15","29","9"
"21019","4","5","18","20","26","29","6"
"21020","2","7","14","20","22","30","12"
"21021","2","12","14","20","20","32","11"
